"lifestyle risk assesment","years lived post 60"
2.83248865250586,11
3.58488993220323,16
1.47240892688228,11
3.36170674381364,15
4.29842813414669,17
5.01548225684592,12
2.71714305643082,15
5.02692692462109,3
3.85313863297971,21
4.72475642412245,5
3.01299101319031,10
5.59199115617048,11
5.80931102092404,12
5.22769187790645,16
4.34967299249807,16
4.03642483230187,15
3.91513926312844,12
2.29438548497016,13
5.71987637727316,7
3.53075120693276,15
3.31416625348258,12
3.42047904971791,19
4.1913338960725,13
3.25036268987805,11
3.46257369840537,18
2.2576788115858,20
2.87052532504497,18
4.37130039638636,10
4.73791705227381,14
4.08839309000829,8
3.19767381045869,17
4.66159193040821,19
3.53844582385314,13
3.41146710895815,16
1.23496948426431,19
2.84019115235862,17
2.55478776051472,17
4.53078632818951,15
4.50222680303096,13
2.83308250222174,10
2.82929554076459,12
5.0154940319977,18
2.75041553295442,20
2.00683864823679,14
4.75773285997314,21
3.59682106991266,12
3.33910158454433,13
3.8648961135218,16
4.19477032114487,19
2.21996329135844,11
3.52307334656196,13
3.56404662960533,13
2.32688936816508,8
2.73592698797924,14
3.44844915473639,11
3.96834688162427,11
1.33630307042001,9
5.99117870116827,10
3.62094698836234,22
4.36352738711748,15
3.81921039902224,14
5.36457402780013,15
2.38790171399886,10
4.15200327220587,15
3.73670545871923,12
3.77957304875455,19
2.57439756283386,15
2.99254702502297,11
3.87498591022032,19
2.61524729271563,11
3.21679281567244,14
5.1429672210883,13
2.49185066995008,20
4.07861558278054,19
4.25868584591747,16
2.74167384446118,18
5.56024853734973,20
3.51322112150915,16
3.95707973732497,7
4.16796616655054,16
4.42875220686339,15
2.54751248258458,16
3.61010985996461,17
4.59055362093178,14
3.76897153236541,9
4.72297134819949,20
2.326543004912,12
3.4197982161879,15
3.17527806560478,12
3.46940432489487,12
3.22363304048593,14
4.95495288759524,9
3.08166673148306,4
3.20534232310694,14
4.19059352967772,12
3.81432008455984,12
3.91635825984445,10
0.799167252614651,9
3.00575419544748,14
3.47993753706716,9
2.88553716269893,20
3.04558691287588,21
2.12288619366657,11
4.7279085460928,13
2.55686858264971,14
3.1534242632688,15
5.5212736582677,11
4.22844258932179,14
4.66174222547708,8
5.16829585201152,14
4.33913542275258,19
4.82110571623346,14
4.5319944403796,9
2.82057772497486,13
1.61586884441918,12
5.2246403115703,10
4.49782953732471,15
2.27680755173894,5
3.18106823306854,11
3.77026329495703,13
5.00024739499476,13
5.20893604712241,20
3.68374762766261,16
5.22046239258598,14
2.7558737950102,15
2.63300796315856,11
3.33187224855901,17
3.55333097950195,17
5.55353597146995,18
4.67748356739891,15
2.03109478092184,19
4.79821455852427,12
4.03207320924849,20
4.51572446245688,16
2.78373114770595,18
3.99183113561359,16
4.7388088212259,13
3.75830286018808,17
3.88939420575251,18
2.93483363946464,12
2.58424957853252,13
5.51224461478183,16
3.78354447119717,10
4.36562191982211,13
5.17787202748998,8
3.4525196327068,18
4.96961161406102,8
5.03342410250504,13
3.74578230875522,11
3.42736745998081,9
2.98111755857767,22
3.822422193036,9
3.4558757363196,22
4.28137259009683,16
2.19650275373607,8
2.50145017877719,17
4.24195156318678,15
5.01154820555471,11
3.01409841274672,14
2.06906185366385,13
2.60771639612636,9
1.55137537670199,12
3.14329025887962,11
4.39137409703742,16
3.07053543906281,12
2.99643542140865,18
4.89804558865566,19
3.09011567195919,7
3.97964952370353,19
4.22308483220253,13
2.53736114053782,16
4.1345232285544,9
3.6823365219614,18
3.86377947572025,12
3.28454390659196,15
4.03046668822391,10
4.04865027659633,16
3.67788639276617,12
2.28948318337987,21
3.91990036854271,16
4.23378023590876,9
3.13264637077926,10
3.38470759659338,26
4.24585650951395,8
3.80559049083492,10
2.27662831972484,16
5.48208259527795,18
2.88642786655152,13
3.1195455793308,10
2.6225073655138,12
3.03843376006844,12
5.3487399544438,12
2.86709477472052,11
2.30424528133179,18
4.42119243674227,18
4.58462986076834,18
3.92050195990522,13
5.06964080355679,17
2.9466018544584,17
4.73672708211005,19
2.25281602566778,12
3.68076827119608,18
4.78836751074708,17
4.83007567352054,16
2.49250077244991,27
2.18589142449373,3
3.18699558366723,19
2.30307394485829,15
1.79412795041151,22
5.21463357377624,15
2.75439684891953,20
3.7348980101806,14
5.03764698954188,3
3.80113791858354,14
4.19682647080745,12
4.60257698920418,23
3.49902663586052,15
3.41229481309561,13
3.70807361778264,7
3.86232713174259,17
3.59170121774122,17
5.15969644687247,15
2.78102930125354,20
4.33805153834391,15
2.38373096117073,15
4.3125618215609,15
3.16794150599751,12
4.79764222818019,18
2.74958581914116,15
4.12999031696834,11
2.99558433671187,14
3.27764756018086,15
3.98282791111037,23
2.14892033578935,10
3.64300679237942,9
4.92997441438133,16
4.56073679880562,14
3.22516244461783,18
4.27428783642892,18
4.46543818017551,13
3.23267155590344,18
4.45543618101967,15
4.08412188303166,12
1.8991948652048,11
3.15809268170482,12
3.66447321396346,19
4.53862011082999,6
2.17035584241058,25
5.1097940713904,19
3.37706892765814,10
2.87584024677161,17
4.27088523196681,4
3.40218651197181,9
4.60770987495066,13
4.66296416359647,13
4.60486650596181,18
6.1728594100025,17
4.22906521419588,12
3.64157501035314,13
2.81638763500956,18
4.15445436311435,13
2.03994484351613,12
4.67431007520105,11
3.38187552405356,21
2.60218480888247,15
3.2880942996608,16
2.86087391224287,7
3.14816980949791,13
3.92877666453748,11
4.22320376332246,17
3.7237767815262,14
4.22554853219984,17
3.66915527761977,18
3.12729854690155,13
2.84718540736581,17
2.96207865202428,14
2.43269442275702,11
4.68013671028535,13
0.976060203921533,17
2.96962313472217,10
6.99103049889787,15
3.36165574430611,12
3.55427443691912,13
4.70829035447889,15
5.24636992625906,13
4.94157922725061,13
2.84201706063108,13
3.48907564928734,13
2.60325963489395,16
3.17353188814411,14
2.02537392039396,15
2.0688785308111,12
4.09130153223785,17
5.02804735141496,13
4.18040723470644,20
4.3670523608737,12
3.63220255098544,12
4.10251451685053,20
3.76308101051255,12
2.02795554906271,18
1.31227743713325,18
3.73341916575214,7
3.8719490036402,18
4.37593767776609,18
4.24901660102555,15
2.61821970878659,16
4.61022749244131,12
1.05378368581676,12
3.9908811613275,12
3.37392839923781,12
3.95142925597641,8
4.34426710798069,28
2.38822510855006,5
3.96156255844637,13
3.24229823076529,12
2.53462725839475,18
1.2562991528964,19
5.78309131520304,18
0.860355870097446,17
3.31297734760464,11
3.11587284623147,6
2.72865778716075,15
4.6944931579913,17
3.20389556436904,10
3.96572382509931,16
2.87702799093237,7
3.18401732687975,15
2.1753721934508,9
4.42090865632819,11
5.76289608724617,13
5.17111953628676,11
6.00609122340209,13
2.51230162806785,19
2.6580336604672,21
5.2598604232043,13
4.08962946499856,21
4.54928855764981,16
2.26637586683287,13
3.92788776169663,16
2.45108617817815,12
5.27532308357224,16
4.69248979181465,14
3.55248962866396,15
5.45472675443508,15
4.97537794270915,17
4.06167600772208,15
4.10414761619964,12
3.18569720774825,19
3.55432916362789,17
5.95983025771271,9
4.58463434076633,17
4.47533621671308,16
4.78512459160881,3
1.56969794907345,15
3.98052014966479,22
4.09479381984687,22
3.91342928718742,15
3.29276933325188,13
4.5991106637463,23
1.54216520650832,16
5.75771689733174,16
4.81092503843364,12
2.94317805642826,16
3.37425826856136,14
3.14666752883184,16
3.88491510874876,11
3.22810911879646,17
3.87193815629561,18
3.17686536219767,9
3.96763120443422,9
3.34623896189965,16
1.79709567723505,15
2.70119664309282,15
4.05325852283354,14
1.96084020092207,17
1.89761173751747,13
1.83753190344724,14
3.48069877264936,22
3.70862141977629,14
3.35546974565801,15
2.86111735425488,13
2.32015317459797,16
1.81656776924183,19
3.4394265961202,19
2.31910021984023,17
3.73537536959243,14
2.24000065199191,14
3.94398881651567,19
3.32933245794468,15
3.33922043393196,16
3.48787123394547,7
2.52263233374846,16
3.25746486121416,16
2.79921779100435,10
3.28539131536762,17
3.62156702062559,17
4.219839317562,15
4.10767044580284,14
4.20919337179567,10
3.17559699157414,17
5.07226109010197,14
3.49231912560812,12
3.8832264670187,15
3.14286915329694,13
3.63722046093927,15
2.49832738225682,18
1.55462248889404,10
3.65724987216256,16
2.79449806549787,17
4.30830098972604,24
3.3862319636988,11
2.68263491164858,21
4.66062342227133,13
2.13857605227108,17
4.88134922653927,19
4.09643202928578,7
2.98428113039993,9
3.62509509992434,15
3.29319790251298,12
2.6791685334945,13
4.17164492485082,12
4.87296163272956,21
2.68786482807379,17
3.39064921681451,16
4.09093946631965,12
4.75699904784403,8
5.29872467853669,5
3.1334038382657,13
4.70085014743071,15
3.41162976684,17
3.84789509680944,15
2.97393181668989,12
4.14074454010165,20
3.69843394959428,14
1.72855966701181,12
2.95244829653258,14
2.88818896008136,14
3.86863274778307,17
2.04479798761898,7
3.46487988261859,7
4.13384878163502,22
3.97121802169523,17
4.91605197511693,16
3.92280560376895,16
3.64700215869021,18
4.44264590276037,18
2.76222511160434,15
3.1629986297568,13
2.44812766862663,17
3.82514637307704,14
3.75010895553122,8
4.52966943063592,14
2.68834121924532,13
5.88996345731839,15
2.63511894212097,20
3.52091478087105,17
3.22473914749087,15
3.92520567049013,17
1.75154610134735,17
3.67134233508681,15
4.76096112348545,12
2.49401794633225,22
3.88915338488099,17
2.98272789973369,15
4.63639025458256,13
4.66546162593863,6
4.33990101199462,16
3.87488243184056,15
2.46254437499737,16
2.98988244599968,13
4.96523018519023,10
4.43745343720297,16
4.41374404215429,15
1.93648419994282,15
3.49517474977865,16
4.52860117170558,14
3.37389935254581,17
4.86073536509159,8
2.72514311153259,12
2.92202972697336,17
1.9205661007573,8
3.18172553072511,12
3.39365280923665,11
3.44836577568266,16
5.41551085326829,12
4.08453449398036,8
3.01221299499974,20
2.91318416826426,11
4.02108701655449,10
3.95087690195608,18
4.33952601286499,10
2.87262589402525,16
3.13876467583372,13
0.962882940799108,18
4.94403403753438,9
2.53351474569169,15
3.09193950640919,13
3.93227180092349,13
2.2386805473784,12
3.90314607727391,13
3.28538393452247,16
2.75773132578659,12
4.51308339190663,10
4.32504053719674,17
3.08737675621198,19
2.27458947516956,5
3.20162708745945,13
3.90217615185274,13
4.21637812966503,8
3.70870290477804,12
2.89029536558846,20
3.80877848428432,14
1.91280618638821,18
3.75898133269065,15
2.94953766928802,15
3.2702171335978,9
3.79506842456283,13
0.992243456436301,13
3.13213654371521,14
4.46050893813941,11
2.29459642889761,16
3.10769130106037,15
4.56593842937516,7
2.6616006250171,12
3.12930490640308,12
2.9132900578445,14
3.3797411953015,9
3.8056174262178,7
2.43036308010349,23
4.64627400302369,16
2.9696944519871,20
3.8443447050335,21
4.40790108402376,11
3.1338703509553,11
2.83565150144856,9
5.0049840977751,14
3.62695165408629,11
4.98477851622269,12
3.14389789217263,15
3.19767616698413,16
4.1970625272172,16
2.65725207507098,18
4.77834166604194,22
1.83673424629798,15
4.74326354225431,16
4.25803959561423,11
5.77422718476606,15
4.50620010355624,17
3.54299772956349,10
3.41010344250306,13
3.43872866820572,14
4.19304746408344,13
3.98946500155807,16
2.51992565829595,10
4.19463607755283,16
4.17349642586368,17
4.48356569703212,11
3.36017964718009,15
3.41675257460128,15
3.99393310182123,11
3.7028597469463,3
2.60218540359447,16
2.66487636448622,17
4.52906062400555,16
4.31284469386756,14
5.29969094196045,18
2.47597640735583,13
4.14126354579066,14
1.06984503617271,12
5.85571592901922,17
3.74639216632061,11
3.38792932776231,18
4.16404673666676,14
3.43273408612902,11
4.20277406640188,18
3.64234991807308,12
2.48812744052603,19
5.85916018344443,4
2.28065447950689,11
2.91732596478814,18
4.12141470023511,11
4.43857680276257,11
4.78933064482753,17
2.44468136486855,15
3.81506594565979,13
2.57823921863316,15
3.94166368403372,15
0.753073386945541,13
2.80549694436954,17
2.04274509320631,21
1.21479625167259,24
2.0330721827164,13
3.6806047879679,18
2.01620088022198,9
2.81977397173689,13
2.71608382812066,19
3.41746707624757,15
3.42749982265522,17
3.35700101087388,11
4.84608147165058,5
2.83722146910312,16
3.5577515568244,16
3.90777170022339,11
4.02287405206727,17
3.31778180065573,15
4.67801804955852,19
3.91114533698235,15
1.91453568066364,13
3.40752594310814,18
4.03272187272972,13
2.50601377523935,18
2.96506432534704,7
3.91266780065714,15
1.63229435603069,13
1.99850902642565,19
5.34615501685803,21
4.21809810841522,3
2.8720484924529,13
3.45065291464574,12
4.10385985150241,11
4.10562597167475,11
2.33162009501608,14
4.02536458245525,8
1.99067276043749,16
2.68373605429993,18
4.20301138864894,11
4.08493851393295,14
3.15631830546155,16
4.13497028379246,19
5.40300907462844,12
5.33512388739925,16
3.35001043804017,7
4.18291140337047,18
5.80054869333627,12
3.05643571480523,12
3.68163337536257,15
4.18117216932694,13
2.09937998490587,14
2.56478943621578,12
4.17958508389649,8
3.65263413768934,24
2.4879691714129,17
3.70351017713508,8
2.22012792464682,20
3.17905519401608,15
3.61561182789435,15
3.92753710381157,16
3.96977266857672,18
3.8478038015391,13
3.84097833810263,19
2.40418332583686,16
3.97319770062639,13
3.81186114739546,13
6.97246504449988,13
4.88263891816797,12
2.03573323150599,16
3.32075892562554,18
3.53591502343638,22
4.65050913048917,9
4.04678542319217,2
3.67502180647336,16
3.81213264733519,14
1.88638170874894,8
3.52109668354229,19
2.49852390038543,12
3.50653369340918,9
2.94024753836515,16
2.17444352635417,11
4.389682157886,13
3.95655278127463,13
3.4476377274316,12
5.09205947151198,14
3.45592854571816,18
3.43745257838786,12
3.43357820626347,19
2.79001455608244,14
2.81652229629473,15
2.94383544898705,8
4.26667387692077,19
3.29710675531865,18
3.54355799780209,19
3.71782190188914,6
2.83533957472756,16
2.29890032016412,13
2.3548394326709,16
2.2636371908027,15
4.45032776774935,16
2.76775936471324,22
4.05204815120686,16
4.36018736353086,14
3.15926403685873,18
3.77802722162974,18
5.57058530840342,11
3.42241123743924,20
3.321893377208,15
3.69616151661614,13
2.5471413457111,15
3.17957783759125,7
3.69779070613257,9
3.75642189980563,13
3.38596656887736,18
2.40374303291523,14
4.42657343815213,9
3.38968552095271,19
4.32228835908853,20
3.80938044867808,7
4.66688636403242,20
2.74827806502359,17
4.23933907644442,15
3.1302149024569,15
4.53120473223332,16
2.25437613671077,12
4.05540052838943,12
4.18416013092842,14
3.096566598722,14
3.64029588671787,23
2.58522553903661,17
4.32260438936739,13
2.1332434192824,18
3.85690250350373,10
2.70644540374364,14
3.27943336989105,12
2.37099416933657,14
3.07964774369459,24
3.38233782058106,12
3.65282177953865,7
4.54737204900993,10
4.07911417936672,17
4.77780142235746,15
3.10220301266578,11
4.45323542557298,9
4.34875876323837,4
4.075574813511,17
1.81916379507977,18
3.83525656775487,19
2.27742346270313,25
2.81758235896274,15
2.20810806677904,16
4.70210720222923,16
2.58259402555558,16
4.44228216445515,19
2.93422153471051,7
3.01567969649216,14
2.93422905669664,18
2.90300429698119,10
4.23071058900115,14
4.76280308891773,18
3.9632010011292,15
4.69170456381762,9
4.50654277136395,21
2.49510197426314,15
2.58022535455752,11
2.19930103878945,11
5.19899439059709,14
4.72926780818159,16
3.13041863022323,16
3.24340215695979,12
3.01195820237797,15
3.95093400723172,18
3.00139853840417,6
4.08809618053028,10
4.77513601532675,11
4.12765234586055,16
3.02375428720214,15
2.48220643469871,15
4.98584855790226,20
3.11367272458278,15
3.4218112441583,9
3.42576839183562,16
1.9642686514391,10
2.26434732824777,10
3.33887574529152,10
3.04515116786241,11
3.13931590331697,18
4.95300659642508,7
3.78808773565382,10
2.49841962526336,8
6.43176947968444,11
1.99008193207093,18
5.12623773474551,16
3.162465044603,18
3.13498797367341,13
1.95574784368415,14
3.75578733365633,14
3.36751887954804,10
3.43047977303977,16
1.97483307295123,20
4.93653449843172,17
4.06475907097518,12
2.06523666386682,15
4.81493868210261,11
4.58384321465435,12
2.20792717746666,12
3.27563458863231,17
3.60890295228206,12
4.15520955479668,16
4.1910458884577,22
4.61951377375097,20
3.965657310268,11
3.08429253275332,10
2.34201852776221,17
2.84216172604958,18
3.39069389816087,11
3.42829785147129,12
3.67375664884803,14
4.00398506206176,12
3.42133400813632,17
4.40449533170877,12
5.99922507016757,18
2.44213704087718,13
6.18036904764319,13
1.61797049499888,11
5.66957445868284,10
4.63994420180545,16
3.85140084553408,13
1.51166428653526,11
4.2628156109049,16
3.62456218499462,17
3.60763134666446,16
4.30479612532801,12
3.317751141934,15
1.60254036773184,17
3.8902922468241,17
2.84076088250048,8
4.36207995672866,9
5.74040087965175,24
5.13022733267319,10
4.20856783940927,17
2.05509062353709,17
1.67576460879493,14
1.84009922232967,21
3.78862792152083,9
4.3159792063424,12
2.74586293248068,21
4.65383121568682,15
3.08735123841851,16
2.4458317940896,15
1.05347665860199,13
3.69513015004437,17
2.91424025450201,12
4.47624198752839,15
3.56504741058686,20
3.89635140245528,19
3.22392953420373,8
4.11713069135561,15
4.28904249972092,12
2.39076159132554,14
3.35187400007349,14
3.25087859674144,9
4.79109381734365,15
6.06844647497164,16
4.98456652123019,18
3.53858187456016,7
4.07117788811914,15
1.91382656309552,13
2.1339274159885,11
1.60755742435291,19
4.27028358218126,13
3.72948769590612,12
6.72065843555453,22
3.27969628116969,16
3.07586515948518,23
4.48174233322526,17
5.29605746469418,8
4.08292777320899,15
3.78797890722187,21
4.10916247681963,18
3.72164356920351,20
2.92268093826486,12
3.77353278735866,13
5.09911074441448,17
3.29695472764697,13
2.84105437951881,16
3.24366535757563,18
2.16794450221474,24
2.48232362414634,17
4.10786205764769,8
2.44291669442861,17
3.59743376952666,20
3.68070941074672,12
4.34502154413198,17
4.07709049639631,15
3.65592254500069,21
4.94129432278746,18
2.69744631013465,16
2.2109067537152,19
2.83323010691162,13
3.01017176859188,11
4.44596520481242,12
2.96925342644485,9
3.96731280011544,16
5.14556853970251,17
3.21850562591717,14
3.91091872897823,15
4.00883300576134,17
3.99534469298856,17
2.87277511034214,14
3.29793304086206,14
4.74799758855715,15
4.07109124109231,21
4.06026017035523,14
2.74311409672398,13
4.94995923652856,17
5.60697963729872,21
4.1172749070983,11
4.40485216862203,15
3.48328131200071,7
2.0488126504581,20
5.07834482865211,14
4.81050626940382,19
3.09034982807747,17
5.01260029273861,22
5.81927816380577,17
5.09943198363013,20
3.58428913903165,4
3.74037080578374,12
4.74623278989769,16
4.84925783329671,22
3.02819877251451,15
4.00830730292264,13
3.84039035698415,17
3.56415001321958,15
2.43727515625056,14
5.68209191071635,15
4.52422835689654,8
3.22075436311746,16
4.20593090776451,19
3.25119833561757,18
3.82436769888824,14
4.03892922281229,14
2.58159100875585,14
3.57549160657419,8
4.38082221617281,10
4.81048005443479,16
2.93526803503013,18
2.68622127170938,17
3.14541371366474,18
5.18693421912843,14
2.76882267640479,12
4.04597430771045,17
2.08292967998386,16
3.19175339643528,18
3.73222021940062,15
4.19081531891258,17
3.07736547208516,10
1.4620908568769,12
4.99392946935233,14
5.95126264691998,16
3.86561036001899,11
7.45491148174911,12
3.75541073952834,16
3.2531875726078,13
4.44654038727713,15
3.37553838550994,20
3.42543149779121,21
4.28856831844522,21
3.53714830042352,16
2.94278171428785,10
3.93121782687118,11
4.64792812789324,16
4.02612810639567,15
3.01484715929045,19
5.41208504249784,17
3.62771120188845,16
4.32316082449781,10
3.37226832344136,19
4.17802439959434,11
3.15524801061197,15
3.83496823081131,9
3.05099158996057,19
5.44179906797153,20
4.3709601365249,16
1.96183689094382,10
4.35113375679091,17
2.88021192045301,16
4.92390592170838,19
2.13236672100822,13
3.96852651943898,21
2.30339699278678,13
3.67359048049735,9
2.38479114070591,14
4.4893570909442,16
3.47170051074671,7
4.46419007191054,13
4.20429314050772,12
3.05391107491223,19
3.35901226586567,11
4.19095962536502,11
3.36869698777012,13
5.7425433646871,22
2.75748295437369,13
2.98857459519286,10
1.65493907253753,17
2.23917360636261,11
3.05454107818924,16
5.34535919526348,17
3.50221418901157,15
3.71836003398942,21
2.86872134613296,12
3.19245530584805,20
5.23400802176337,14
4.38958989291335,11
4.89214869852949,13
2.57023460081076,14
4.35617557434555,14
2.27726595787852,15
4.75445722018383,20
3.85205724137057,13
3.66461356518157,16
3.04997163264148,10
3.93947492532577,16
4.57489700066908,8
1.78756754587728,12
3.37886516498459,16
2.36992787138383,11
3.74291787131942,15
4.48332775401386,18
5.12321202543435,16
2.18597286739856,15
1.96060848507694,14
4.55998327005649,20
3.43979231575015,21
4.1210888674487,16
4.69152258107276,4
3.29953356792568,20
4.37677375811163,11
3.21410997264101,13
2.82285338758321,13
5.11459849757263,13
2.25237633999483,9
2.60518887681456,19
3.58922352076622,15
5.79325725126718,14
3.85110904451252,11
3.09081635323872,6
4.55022560664288,17
2.24425392578836,12
2.44960605194669,15
4.90402259020159,11
3.25985033640161,8
5.2737007376264,11
3.85370919220318,9
2.72878114359871,16
4.19960683061004,17
3.91136133498485,11
3.04427153931808,17
4.25488106753885,16
4.8287597159596,11
2.55260184213364,14
3.21333720076888,13
1.75023702019644,16
4.09276355451753,11
3.12793209417488,12
4.32621005756723,12
2.77993100602288,15
4.01255833665178,16
3.6113868724929,13
3.14075392743222,11
4.12923017565865,13
2.4148403839779,19
3.93689595339892,11
3.6513096542271,19
3.28758716121374,13
3.80831981272601,12
4.26196372489552,18
3.87182160834356,19
1.62354668350874,14
1.91364032419689,15
4.08372665860759,15
2.51227361477272,10
3.42647160048098,16
2.39598322549604,14
3.97135864795202,18
4.06731478687142,18
3.76134507947778,11
3.64404217939325,11
2.77356134805004,5
3.99147305127547,17
3.35673818287764,18
4.23794900549716,11
3.19260431977013,10
4.5522446652291,17
4.42265990257369,13
2.26085890403242,15
2.14411691711213,10
1.73250441465741,19
3.5234930510857,20
3.8422293021705,12
4.87238257226576,19
4.88322139666119,18
4.56456085710029,10
2.50540113131512,16
4.64952724326451,13
3.12763493883293,15
4.20078453785786,15
1.86921692901481,19
3.34309590265446,11
3.28228787326408,20
4.41026356194901,14
3.115039516664,13
0.746198422232944,7
3.84437850867702,14
3.17400682404626,17
3.02861361872276,18
3.07107246605695,17
6.99045728417091,15
5.20172900383828,19
5.25634543313222,14
3.68255275298179,18
3.90796855287793,12
4.71436752166309,12
5.07173341809232,20
1.6534049670323,17
4.55931100064683,15
3.01955074904579,16
3.02140152262016,14
4.23433838469279,19
3.83576458784633,18
3.00438377304602,20
4.35576890286098,18
5.21898929117766,4
3.94073008487627,13
3.11454073053056,18
4.39020115185239,7
4.07976817650281,16
3.12256254710757,24
3.01939536793923,16
3.97972384791873,13
4.85821202853537,14
3.33286134038792,11
3.02363214497667,13
4.82502216786011,22
2.48974619227873,15
1.78086518928111,10
0.885291005483504,17
3.45554430808229,9
5.06399438480969,16
3.61195055429868,14
3.13398739525171,16
3.96376371949316,19
3.81042484458339,14
3.1372356874516,14
3.54238852993033,17
2.71464655329069,18
3.81887288325037,7
3.61457862510683,19
4.51592754027239,8
4.15635177560441,12
2.65743250023115,17
1.73978467938176,18
2.6549186891725,17
3.01887275394387,9
3.12632818843505,11
3.24140910115456,15
3.30207679064506,17
1.8327549942382,11
3.51385087488044,9
4.88055346425312,13
3.60566257071046,12
4.58054618643501,17
3.05064272512773,11
3.36836974245063,11
4.37643846145463,4
3.21066686032986,10
1.87913704455852,16
1.63499634856039,12
1.96096883325277,17
3.46637082340421,19
2.80709211890497,9
2.61472354069614,16
3.20870078060956,18
4.49496478830738,16
3.90237579793355,11
3.24118197965459,8
3.46669581737909,14
2.08718966745902,19
2.91832851655861,13
3.23186895229184,10
2.78407890886757,7
3.8371153574471,8
4.61857693229621,13
2.59434385128962,17
3.3539309938144,18
1.12821040004479,15
3.4324738379181,18
3.59547040183107,16
3.24546155001934,14
3.29305639224441,15
4.1060349988258,13
3.6365008283829,10
3.4617696432143,10
2.05327633031091,17
3.53912876298288,9
3.32442134365382,13
4.04471050777158,19
3.20378801635534,16
2.0327822672398,20
4.26035894254351,18
4.09978374223695,13
3.08740951535848,4
3.58730585524774,14
2.18372934680036,17
3.93204613615712,15
3.78723713770857,10
4.74155357693288,19
3.34853340189249,12
2.64326988347324,11
6.73851689589033,13
2.44249451735838,16
4.2783759784497,11
3.63539973973562,21
1.88291475486813,11
4.0218471550919,20
3.89162280879522,13
3.32444216376217,19
4.88671002994638,17
3.3946818118435,15
4.83889767785519,20
5.19471314791533,20
3.287216740796,12
1.89514279198411,16
2.7809563652421,15
4.4830157295071,12
3.60801150783405,18
4.38150714210863,11
1.91933739230249,17
3.32830542663867,19
3.05947472667649,10
4.25188410325328,15
4.98438320531152,16
4.45740563879785,20
4.88895883579004,14
3.2793044662698,7
4.16869528477406,17
4.49537581111661,14
3.63032710646975,17
2.96518981307609,15
4.86911711089114,13
4.68618825189016,9
2.83147865624318,11
3.85880314534145,12
3.71574555348954,11
2.76126212812553,15
3.18158960423401,16
5.28224899384163,19
2.74679877581255,8
2.91503026115543,12
5.81493701479173,12
3.68675889102963,15
3.30042098292141,15
0.304027641791774,11
2.8463890250832,10
3.37550369158688,12
3.30635185446353,16
3.38380623723123,15
2.02787935926904,20
4.55751755306509,11
4.84237550092259,16
3.57700248609817,13
4.01027457905617,13
7.23104839832445,19
4.62767896680532,17
4.38380188925094,14
4.13566849652101,20
4.31861629918154,11
3.76696312338438,19
4.27661711418802,11
4.61340605276364,10
5.48227386481581,17
4.77891343539707,16
3.57623765956864,14
3.79670661072628,12
4.50933431234576,18
3.55303870820996,3
3.6288390688576,11
3.81096624981697,12
3.99129716765862,7
3.68072320925605,11
2.28927793067814,9
5.21354692114427,17
2.51802461597281,15
2.47236477294624,13
4.13814336486962,9
3.34816310353542,15
3.70030015508916,9
3.37293438206659,20
3.39034099072675,16
3.41360333892314,13
2.90420184724669,9
3.38918661576985,17
3.08966640476434,17
3.2400200643866,15
4.94325485660834,23
3.58229164846119,13
4.23542012629788,14
3.22375045632146,14
2.55762574231275,22
5.1796935356807,10
3.46721003985299,21
3.56685851854089,16
3.41327136373963,17
2.81343140622615,12
4.08338178206249,20
2.76767138610509,14
2.77187078333086,14
3.94186030940041,15
4.01703552898845,16
1.99401688039961,12
2.31066619158863,16
2.45644574639136,13
3.74848233347869,13
1.71565973227096,16
3.06476031526241,10
4.32887026258458,11
3.89313753622378,9
3.47993238548365,15
3.89081090655691,10
4.37741121106185,13
3.51563315406722,3
5.90105787794567,23
4.58101905441537,16
2.7461603402262,14
4.54837499202129,7
5.31312563415594,16
2.49618573331449,14
1.48524385930774,15
3.66752504203157,14
1.84925744103707,15
1.81929776265891,15
3.26736493380314,17
3.93846258380685,10
3.5697640712806,6
2.08770511184101,12
3.74564010789325,14
3.91170444242384,16
4.25858495961374,9
3.52707307847769,16
3.62339459235488,5
5.0520333553877,11
4.6268106182989,17
5.08049433137791,11
4.78001288559436,8
3.3868063107816,12
4.30634791176719,13
1.89018145087727,9
3.81536456497305,12
4.39477271741301,18
2.42832202503261,18
2.49655252716836,17
4.05750193027185,10
2.95897378348528,6
3.33451534656213,9
5.1242219577754,6
3.5569675393049,14
4.17862098434813,9
3.85176223127303,20
3.42544002805226,18
3.96984812788022,13
3.22444953405156,13
1.84299954749489,13
3.07275172429663,19
5.60913491624413,6
5.52764030262156,14
3.50439522107516,12
3.33787410322583,21
3.2078711887754,15
2.0990699881618,17
2.9283809842301,15
3.96295291271564,10
3.23572900114801,13
2.62523447154344,15
2.93664419338977,9
3.57896081794329,14
2.8054555548184,9
3.7124415023042,15
5.31521667629199,15
2.37826927796084,14
2.52426304073761,17
5.94725809370633,17
4.30210661786793,13
4.77869361293768,12
2.93329300970197,16
4.01905146998548,9
3.49607265880485,15
2.3909348083565,16
4.0427803001551,11
2.59547665748967,24
1.24162381167517,11
2.25589384829282,11
2.49532596383753,14
3.50178804702563,18
5.87709876458515,16
2.24443701356522,8
2.75296990816334,9
2.21055329175714,10
3.69448893882212,12
3.91409792182387,17
2.4346322531975,16
4.93454737503936,15
