"","i","asc1","desc1","asc2","desc2","tran12","tran21","p","acc"
"4968",4968,0.0161985460427087,8.24601571098497,15.2302477179868,0.441885371787087,0.689019613138585,2.31578585564262,-244.582788570261,9
"4969",4969,0.0699088799414264,7.66863166610306,17.3710924690614,1.71684322953051,0.473413223809691,2.67365780215912,-246.822570652676,6
"4970",4970,0.497363330406715,12.7830931277206,8.34867247674659,2.01273674681035,0.691916883496269,4.40651169302144,-248.920022764214,8
"4971",4971,0.536192421323443,14.5433471428165,9.80802209726571,0.518258982007126,1.26979953623129,2.77159870953647,-246.000938079801,6
"4972",4972,0.276377863811643,11.8348597927885,10.6014622304674,0.167585484622117,0.878989716505589,2.09155449633993,-244.634803414766,8
"4973",4973,0.890299691786209,11.1051426345417,14.7676521306012,0.434541238982652,1.2922813167402,3.60074491642019,-247.338606961442,5
"4974",4974,0.735540355393574,12.763133864931,11.0847101514429,1.16648848559376,0.329202414470519,2.60887693546785,-247.522754398986,2
"4975",4975,2.20634379855016,9.91270106661307,12.1954222896468,1.05113557000555,0.19419996364222,2.9845547512815,-252.166049622415,6
"4976",4976,0.545323432121739,11.8372836094874,11.5821871801611,1.14416592871349,0.817022774608253,3.10143822910488,-246.014190744822,9
"4977",4977,0.898038001781756,17.3142557188712,6.22128024364169,2.50557581848418,0.827016478277707,3.87034272328033,-248.252357775086,4
"4978",4978,0.964028380425206,16.1171220452022,7.99705266732704,2.25887101211311,0.689598401389688,2.40739742272192,-247.403907685731,3
"4979",4979,0.692443594750201,16.0935093112407,7.54250101109009,4.08360279126117,0.435627412526832,3.53114608447702,-251.049628401124,6
"4980",4980,0.767063820659472,13.8008398385435,7.68605644517281,1.79649596040444,0.971310168629258,1.75507740267321,-248.81606854294,6
"4981",4981,0.86169923821338,21.3493439121819,4.09082510272358,1.65941521395153,0.575692242092644,2.85874374237328,-245.395537617906,8
"4982",4982,0.703693627980475,21.6412459555729,3.55156288868889,0.176879508975754,0.682812262880409,1.75511380186311,-243.24379079299,8
"4983",4983,0.209835031821281,21.5520908019204,1.90796424685767,0.333790231959971,0.372044937953583,1.88915704206047,-243.749099698058,9
"4984",4984,5.09780294071109,21.2303852365099,3.17558264068057,0.44525976777225,0.523904083761257,2.98415643445595,-245.519915353533,6
"4985",4985,6.64272885495615,19.6465038603846,1.50715562109773,0.697738232085849,0.279540151866609,3.22617371517501,-247.186805712917,3
"4986",4986,5.43853303220352,18.3059944477621,5.03744920397346,0.877997817311938,0.648058322150329,2.90162649426391,-247.648402427666,9
"4987",4987,7.74057668976924,22.8175331009309,1.8714368493871,0.577719595933629,0.543588820833608,1.63928178611194,-245.965664114657,5
"4988",4988,7.78022027503854,16.452579672368,1.49413124672124,0.589214044056389,0.676395169962622,3.42701693610482,-246.579306446234,5
"4989",4989,13.7102055681775,15.0202471571171,1.1015657291096,0.437598436119801,0.213581236649903,3.05438625445967,-246.213271064914,7
"4990",4990,18.8668280087317,13.5041455872485,2.62960186835178,0.452195418117392,0.402896590703534,3.70392369108164,-246.750925228664,3
"4991",4991,11.1818315622642,14.480984678144,2.47339357605802,0.347663243767041,1.16096120726342,2.91671110318863,-248.038285868822,7
"4992",4992,5.97627470486453,27.3125967351965,0.018931629569025,1.23043675925288,0.344614994044393,2.46736633419938,-248.009101897547,6
"4993",4993,4.84878607147446,21.7060742076732,1.07947952247402,1.65055856633199,0.613437107634599,1.35866856027845,-246.809519112922,5
"4994",4994,6.89075728698707,20.4145727275185,0.264708121670273,1.20342239836361,0.730784837369075,3.25896111162243,-247.260843731614,4
"4995",4995,11.6252608547471,15.6095788868681,0.165384984956735,0.641926372725243,0.406469566045517,2.51182423064724,-244.173541242545,9
"4996",4996,19.4834072186164,11.7208647416512,0.577630346276698,1.08759257110351,0.624373068812249,3.0300609728839,-244.022839128726,5
"4997",4997,15.5225302837278,15.4540553142483,1.01715117381521,0.937966068171773,0.969058569682923,1.01141661405538,-247.685182159975,6
"4998",4998,12.4286344130705,13.3564927443353,0.182211889203119,1.33231528997197,0.563285886200868,2.35068908033605,-243.946199695424,4
"4999",4999,13.1775783457998,10.2756429873829,2.06423369905874,1.43351809406998,0.3307492670105,2.04575800197553,-246.321548276553,9
"5000",5000,15.4888909269152,13.8817854623071,1.09945199828923,0.917036090081188,0.253078187559541,2.28705596869472,-244.962235417887,8
"5001",5001,20.7992771436488,10.8606817202403,1.01725023861173,1.10380172827672,0.73856555476292,2.83279596088626,-245.558055077368,9
"5002",5002,13.3537573264891,9.75517301370787,1.57936922018828,0.776396421094262,0.731264191365918,1.96967927340354,-244.921915765338,6
"5003",5003,13.0597056103872,15.0967184627098,0.97041200732466,1.70453426228009,0.829737482608145,2.14270512552853,-246.342654433598,6
"5004",5004,11.2472594493144,11.7052489541726,1.79212835199449,0.99316492468837,1.01586503503368,6.23297466731314,-250.57875840089,4
"5005",5005,13.1123892759364,17.1617635944182,0.092681339271736,0.91683569314362,0.754595833219246,4.32009319740401,-246.448587721669,10
"5006",5006,11.1137346510235,13.6126226172286,0.667174797332011,0.101184147598857,0.655706352515068,2.8441371722646,-243.376533454165,9
"5007",5007,17.8215174906326,12.8735566804711,0.117858310309005,0.041848135128559,1.08950358380021,2.15934400997439,-243.291082557669,6
"5008",5008,18.6935908553655,11.017852987737,0.259052549956571,0.0370909415849392,0.692397578251411,2.38931596048934,-241.28171530351,6
"5009",5009,18.7667043248628,9.72420208061657,0.878094985239322,0.0250071037059217,0.403505599111077,2.80959259155525,-241.461793139055,7
"5010",5010,19.9082870942046,9.13521749571509,1.34155125564368,0.0250914975548888,0.7676122545695,3.00591410724332,-243.118910030202,7
"5011",5011,14.2366816395158,10.6132921171243,1.53995409360524,0.0286352783027287,0.538744988481198,3.02480874003451,-242.935974021562,1
"5012",5012,20.8276304288963,11.8540758348712,1.26550480651528,0.0941031516613181,0.54127486308702,3.50190705806803,-243.179301276014,7
"5013",5013,20.3008573816239,11.5108341828631,1.49957572104137,0.000654900660505507,0.444130496685807,2.57958197689687,-242.41782689091,7
"5014",5014,17.7598032878793,10.5243558129672,0.00431349685704865,0.338862964148388,0.432496250090665,2.04198221492627,-242.06209234993,2
"5015",5015,18.7866371005691,9.19068828522208,0.0706178127976685,0.478169409483247,1.00148305721295,4.18149319543631,-243.577655571825,9
"5016",5016,14.5016877745296,11.5395600057639,1.66416614383715,0.58995948484285,0.847361606371961,2.53938616867702,-244.612947558204,7
"5017",5017,18.8936660352555,16.2721656504409,1.6774550938238,1.25402151736864,0.994802274348882,1.73942647912936,-249.265553148574,6
"5018",5018,8.23842550834498,15.2365958350939,1.75723148193885,1.14782579680491,0.365508475325474,2.44813217768721,-246.792737281664,8
"5019",5019,13.3029423395344,14.4727054495385,0.591017588180583,0.236507620741647,0.549658708086574,2.48883676477178,-242.999436402366,5
"5020",5020,17.4037351316944,8.29258415164855,1.2675438918976,0.258316694234523,0.744078759877125,2.80294172247968,-243.154696972794,6
"5021",5021,13.4996136074519,13.93732259531,1.80843016534934,0.0416685672928435,0.765030925731208,2.5001848508053,-244.149775642624,5
"5022",5022,13.0007523490681,11.4254294477074,1.53710790483196,0.326203995193283,0.923374887602219,5.53936170128866,-247.301178219445,8
"5023",5023,17.5714964464875,9.15426977692601,1.52307150646135,0.0410618864028457,1.30298288856994,2.17258360925214,-245.818364374644,6
"5024",5024,15.1830350511151,10.3304579506299,0.916738084743707,0.0471164764254422,1.15892372589919,2.06944906807906,-244.238529237025,8
"5025",5025,18.50043971058,11.3520446514381,0.539329954551747,0.504828699352091,1.54441586060823,6.56103790277272,-248.002678144418,5
"5026",5026,18.2457162567435,13.1485151648756,0.493505962846067,0.708052806082753,0.393830030975895,4.05905635517596,-244.855804249365,8
"5027",5027,16.9971571718207,8.8855433475204,0.779670091413852,1.08802608847794,1.04873434483597,4.24457709548483,-245.766486431515,5
"5028",5028,17.2518895771219,12.5382421386406,0.693554285390513,0.0573736675436328,0.53208100406419,2.57456955014234,-241.677832080218,5
"5029",5029,17.5545327498133,9.94344970753534,0.438464108525011,0.191592973365549,0.775754813514713,3.66801747439452,-242.008069129652,7
"5030",5030,19.0480048109333,9.33310918752771,0.446857021568199,0.157703197244827,0.732565749780599,4.19770033111158,-242.856638373362,8
"5031",5031,18.1105897289256,11.7185674165782,0.766432928003696,0.0869955051220722,0.772669336708582,3.58198956755353,-242.244316485281,8
"5032",5032,13.6435975686202,9.29627658558477,3.35992754831154,0.244383227860326,0.651192567001772,1.04809478469796,-247.3085422074,2
"5033",5033,15.3890432873047,12.406905682212,1.87677760454714,0.303146194044679,0.611359137786453,2.25759993106739,-243.596996018017,7
"5034",5034,18.7920983242109,10.4508272689594,1.3284140331814,0.167410434657985,0.622721771956387,3.14724595318229,-242.471856579832,6
"5035",5035,19.0491609661146,8.02250228736683,1.41206390794873,0.11351204931503,0.406502107023045,2.23872612855463,-243.467632104311,5
"5036",5036,14.0865070199832,10.419297629403,1.79857788131489,0.253189284107943,0.468051544479631,2.33451094538716,-243.326563950666,4
"5037",5037,10.1391225190654,18.1227910368648,0.490610259508582,0.087674865366178,0.494774500785795,1.62404800894346,-243.58415059226,5
"5038",5038,13.5776067104943,13.537412517722,0.370043745145785,0.638933918222336,0.352812667074552,2.15332825306584,-243.427458471229,7
"5039",5039,14.0078677234269,12.9074037165414,2.28336337034727,0.164871730897025,0.355070466512475,1.9395620542217,-244.0521030534,7
"5040",5040,14.6238844789735,8.72077969306506,1.41316909227722,0.427262897967329,0.434147791767483,1.8534622434388,-243.333004793748,7
"5041",5041,11.42891199041,24.0325071104578,1.05729882994153,0.691700591477741,0.510653376086606,2.09334828572325,-248.062634281127,6
"5042",5042,0.337817486025704,24.0582265114584,1.18227611905965,0.377135229608021,0.514086194490735,2.21439668708743,-245.110495741033,7
"5043",5043,0.577705861316799,24.3197899666938,4.31435645140721,0.408656894692481,0.599582655065472,3.34223913008403,-244.340114582228,8
"5044",5044,0.457992404230085,18.4650417143802,5.86547337203515,1.07518417506516,0.903177867379021,3.41304498060834,-244.706955616213,9
"5045",5045,0.348784623073526,20.5942779203269,5.02475332125534,1.38226185825692,0.947619427702716,1.65102739911128,-246.455724036127,5
"5046",5046,0.4308962578063,20.5600766329122,3.56548477273225,1.43979016818557,0.531572483112972,3.32194165846536,-245.000071895522,5
"5047",5047,0.709943796192435,19.9771379956189,2.85428692542908,1.21893032154837,0.742882962249366,2.2000231600332,-245.295031925275,1
"5048",5048,0.220822627459148,22.4205645768361,4.60129133882078,0.162093538188507,0.72751912973689,2.90461443091891,-242.584502808796,6
"5049",5049,1.09625272185378,21.8255331589298,5.83903520373583,0.10569956732722,0.796940135038434,2.39099832101567,-243.941129475505,3
"5050",5050,0.759544854190965,18.5318602540104,2.74662116226791,0.0610317049418387,0.408749298414165,2.66241183018877,-243.242742122148,7
"5051",5051,0.0932774286648793,20.8851133135652,2.62397264411604,0.0401043712656228,0.69711439682774,2.71725571127855,-242.088791397878,5
"5052",5052,0.118515621365385,21.0331706325105,3.90141367932243,0.0538442692020604,0.629061750050324,2.92893468719727,-241.617351668313,4
"5053",5053,1.66069031479931,24.5646986852909,2.7336179842272,0.219840641502156,0.455375499360357,2.95608129567239,-244.230726661622,3
"5054",5054,0.123206575248284,24.6328452926638,5.6069592880116,0.602913974134527,1.04287141112256,3.11446953893685,-245.978342176191,5
"5055",5055,0.895142583114722,23.9390364624807,3.62820459939993,1.4148987156067,1.02955433298937,2.88357450193489,-246.82352773759,6
"5056",5056,0.777261346025345,20.1073739384548,3.00957324804799,0.904794213094361,0.603547571472553,2.38263547338281,-244.126364066611,8
"5057",5057,0.118581394584497,20.0029733932612,6.08580665553049,1.50403900212847,0.597214720369572,3.1319279565901,-244.866007953573,7
"5058",5058,1.39583031344125,19.4394376470742,6.06336608046281,0.812127459720328,0.737772148033495,3.32762518415629,-245.002294442806,9
"5059",5059,2.0142977530736,17.5826788738848,4.45063570381648,0.593486204412465,0.958261997656018,2.78274682109853,-245.686381291011,6
"5060",5060,1.30048189724782,17.8961056747495,5.20345374433232,0.45646540828626,0.349215458817943,2.86154508479317,-244.203937761836,8
"5061",5061,0.670675681169616,15.2627680890283,7.38101678602472,0.421591220810562,1.01106112803512,1.90701046813705,-245.468073751835,6
"5062",5062,0.3530211195569,20.1980985512047,5.79204240748734,0.174448861668142,0.504072618191993,2.94404876480743,-242.602587782478,6
"5063",5063,0.172532731023742,19.6291696958296,7.01185155704365,0.108216389252307,0.662803244829811,2.51872007312116,-242.72494785961,8
"5064",5064,0.391439769410292,21.9742761182651,1.67598486192582,0.298919720981621,0.590224885361832,2.69256872672471,-243.830507115383,8
"5065",5065,4.89265234453768,20.2726194242068,0.349277194679148,0.020589240793554,0.96046429870712,2.80362408074867,-246.672957462368,7
"5066",5066,7.17148103281933,16.8879350254364,3.58116675511429,0.713077367087263,0.467211746765677,1.22223672687213,-246.652345472445,10
"5067",5067,5.55712786662711,21.4942422033129,2.26751273538025,1.1761115504688,0.360464844240694,2.51719034713275,-246.400838091695,5
"5068",5068,1.798558695322,24.5806019300436,5.52611054590406,1.32340991328631,0.420429546863546,1.72747944812733,-248.162935394551,7
"5069",5069,1.36026268641767,20.3565483250497,4.14490882162297,0.307402787574257,0.632171649848705,3.14227936641951,-243.353744899489,4
"5070",5070,0.997320763523785,20.7364258168355,6.76585285716062,0.299921659785391,0.623534286351857,1.66956641150193,-244.870638089573,6
"5071",5071,1.72165073117018,17.849873404307,6.72329126416078,0.527893557460623,0.561005595437927,3.30296375629635,-244.941460127905,7
"5072",5072,1.32112475393214,19.858035102775,2.5898848662742,0.0770155893754753,0.467172240171316,1.8156616677463,-243.429613732723,1
"5073",5073,9.18317843900801,20.0961357494847,0.778042860267881,0.885575172673392,0.602841592016879,1.78878750015944,-245.696635333833,5
"5074",5074,6.7669097862571,15.2215872740286,1.65076915554148,0.173566513922284,0.598425193554293,1.85953259979199,-245.252574271349,6
"5075",5075,11.5144976291239,14.9114404041991,1.60733919233804,0.169990139932229,0.510433647162989,1.57381189189832,-243.725529879863,7
"5076",5076,14.2844569903948,15.6239650556843,2.20818057041157,0.403367332984358,0.591168363100074,3.39289456891561,-246.253786098883,2
"5077",5077,11.479944850985,12.0643155598107,1.64141045958079,0.0738669375599083,0.577216093346673,2.15468564561622,-243.636688581195,3
"5078",5078,15.0987646181286,10.656618806211,1.81270671461683,0.364561700946817,0.612472767200452,3.48847101452295,-244.157274234852,4
"5079",5079,19.4005594163877,9.57039987598491,1.59965036049813,0.132749269030812,0.378674239069599,3.48521035374037,-243.498786561062,6
"5080",5080,15.7199362336685,9.05014670499903,1.49124356597431,0.216113727869482,0.965792512302866,4.61683023868787,-245.059926123337,5
"5081",5081,18.9968034637866,13.8680291302069,1.22455163676612,0.0393358882002305,0.393582488891707,3.98530529330762,-244.478745727056,7
"5082",5082,15.5592564139265,14.0990635417552,1.11046257845229,0.701674789245715,1.09467912873763,3.69108304804456,-245.841115129464,8
"5083",5083,15.8137986245315,11.1005044555625,0.18736289515333,0.409273181415605,0.490868727045398,1.96293128626653,-242.05093070656,6
"5084",5084,15.6840013451624,9.64843817157499,2.28184111971341,1.09493105115794,0.536582774721475,1.43446653717446,-245.781382358189,4
"5085",5085,14.2118255346763,15.276289659667,1.04274102659378,0.542205758796431,0.25332692558887,1.88098939693165,-244.61478070722,4
"5086",5086,19.5501569816592,11.0612437246203,1.07819450035096,0.563608638566579,0.694073027465085,3.57085446091909,-243.825746114071,8
"5087",5087,16.5917945159349,10.4283117857966,0.758330881777675,1.80822873278471,0.50769716907839,1.94821208996269,-244.813757964196,4
"5088",5088,13.0592663140667,11.3359580163979,1.43484014632206,1.82784335230593,0.369503680512148,1.31230843601828,-245.91055286625,4
"5089",5089,13.7558712288323,7.69276148891975,2.14450491388623,0.592560847312961,0.366886090085461,1.82238098105524,-245.676280505353,4
"5090",5090,11.7841167447758,11.1651378571181,1.91564199939033,0.321451931083936,0.601046798461043,0.965584245670405,-245.103033253628,7
"5091",5091,16.7064073325085,12.1669130240566,0.346024315337206,1.06643716583327,0.645672263506187,2.92963691953539,-243.312397802968,7
"5092",5092,20.9747144952099,14.0069341043135,0.25113226365643,1.41223617996388,0.512753198449171,2.24480413332551,-245.499730470392,5
"5093",5093,17.8294471253397,17.7955963032445,0.951233847500049,1.71427286262933,1.12410804902555,2.78962547314331,-249.709210958754,7
"5094",5094,10.5645696164796,16.3605787994639,1.56463296617412,0.60980026699327,0.321929567962772,0.756518632749916,-245.340012111199,3
"5095",5095,11.2781402858509,11.4029413153232,1.52025141656424,1.06094157171101,0.543692670222918,2.87898301067874,-245.662017604114,7
"5096",5096,9.19784221163499,10.586001271736,1.2048841340951,0.0651005601631003,0.739687609474823,1.91237681866776,-245.424327305251,10
"5097",5097,10.5819957011241,16.7450257827342,2.16214319485217,0.0835797140777584,0.884559804542564,1.89430509253187,-246.177477876131,3
"5098",5098,10.4718108610853,15.467869511511,0.0601907900802249,0.137710725801632,1.24931601153907,5.35328057171101,-246.844559383716,10
"5099",5099,17.6800950263299,6.52588825545612,0.703784058339825,0.402057325609311,0.862949148693554,2.97706286438436,-244.892262161262,5
"5100",5100,18.7280273596428,17.1785087696924,0.0782394850016417,0.669478486725588,1.09134802567456,2.4653514604455,-246.953534284719,7
"5101",5101,13.2322653088133,12.5330872274651,0.437807974527452,1.98870268272519,0.611255446236983,1.82502316822096,-244.852965046487,7
"5102",5102,15.7010737219034,13.1918772921416,0.136912361237256,0.983622820186043,0.54539780240486,2.64664874124207,-243.387579510063,4
"5103",5103,10.7035161200679,13.0686812365383,0.196967816014177,0.663042527524473,0.802648399867559,1.85460205834325,-244.218472726196,8
"5104",5104,20.9530985373772,14.1357208631888,0.217932770728626,0.282667848019826,0.354016154319878,3.48011787759479,-244.457797115017,8
"5105",5105,15.1076554774521,17.7582470132675,0.268923664301716,1.05175443088474,0.416634812052565,4.55400375533733,-248.516087884706,5
"5106",5106,6.90202880299002,23.4750750078388,1.78507593980812,0.717828278167838,0.464462686582304,3.06372710326441,-246.609240543608,2
"5107",5107,3.66342026331509,22.6600482683945,0.904648522867674,0.104131773928494,0.468247204613027,3.66602402240631,-245.473491210107,8
"5108",5108,4.35631447937225,26.1922324701529,0.753151146033515,0.667877358033072,0.520232262326989,3.42987395816251,-246.667799866259,4
"5109",5109,4.86149395787469,23.8668993205148,0.709572313768535,0.731110298422211,0.460084008164344,3.36620506809212,-246.076705592973,12
"5110",5110,4.5009023060192,25.1284592548702,1.53026987735135,1.0636535583144,0.572944431702357,3.08176529479402,-246.78758511818,7
"5111",5111,0.0421589766844495,26.4737448069583,4.65815245556171,0.257558589532032,0.456653342789652,3.30830275199565,-245.500188099465,6
"5112",5112,1.20931052204781,26.1045040326509,2.77866131116483,1.68986356353803,0.403796213317539,3.17466540223711,-247.764406682892,3
"5113",5113,1.11865362946741,19.6927524013532,6.61721325638818,0.59546991131941,0.916452652355999,2.92535506347433,-244.833064758583,5
"5114",5114,0.386425014516475,20.1940206012907,4.26264230803682,0.400074246931276,0.777525307458006,3.44624160789709,-243.02005977061,5
"5115",5115,0.307017457918296,16.5686346700633,7.88935789741292,0.414623632208307,0.914516968970445,2.57612476671457,-243.79658104334,7
"5116",5116,0.118497089610196,18.5297892350202,5.69379630346001,0.792015801030715,1.00102497189363,2.44623297691308,-244.114519781487,8
"5117",5117,0.297709211856282,19.042608264411,4.10287307498193,1.73498312087086,0.342355098921436,2.43605320342026,-245.471841284271,6
"5118",5118,2.91767595559216,19.083142602602,3.71335144072085,1.44933652946017,0.360895099252581,2.59582099732572,-246.820738058795,7
"5119",5119,0.117554170050947,20.4800231855083,3.88714474250883,0.19119621715246,0.590458871522428,2.5355233819433,-241.714081795904,6
"5120",5120,1.23167868810736,18.729602972297,5.77843601502813,0.370687513743648,0.763689815048225,2.43556703772173,-243.716228856167,6
"5121",5121,0.417251995135893,19.8075722444523,6.84056982305398,1.00081191956752,0.434297456716316,3.45815370194762,-245.397881013909,6
"5122",5122,0.0353129745616962,16.5280761041399,10.4167989725297,0.676021759973342,0.998490065698257,2.13133778408305,-245.548318297128,6
"5123",5123,0.0413907690171997,10.0961979373228,13.7934377368269,0.764119026060343,0.459633868982238,3.63283166887702,-246.209647132705,6
"5124",5124,1.63635787757038,11.5922203076779,9.54210347628728,1.36051775494112,0.931419462457993,3.70452484643803,-248.918415896889,7
"5125",5125,1.11314462356202,18.4822607551477,4.89518870322867,1.1615825211983,0.524976586935401,1.17973632685875,-246.732812304119,4
"5126",5126,1.47922852664902,18.5525380118853,5.25022183199962,0.858312603382509,0.846514963305551,4.6187452414013,-246.604671878237,6
"5127",5127,2.20652678769671,19.9897237305633,3.75316394381813,1.69473786388579,0.319138152335461,0.789628119923875,-249.238926832835,8
"5128",5128,3.65046976524163,21.195125606375,1.94949248519813,0.128718465084279,0.483112952380314,2.5758948856192,-243.867744529968,1
"5129",5129,4.30827046770755,16.0297977022576,4.55959211480615,0.0202909059670478,0.373030988292508,1.94421014999354,-245.587157590527,6
"5130",5130,6.1606968672641,19.0593042324047,1.84536118180879,0.504651311607542,0.419767425201674,1.55922173210035,-244.708352687349,3
"5131",5131,3.74395408393507,24.6715465085822,4.32471981749936,0.519851244589935,0.491467633393962,1.85842591370789,-246.835093970466,5
"5132",5132,5.51562478440151,15.8437099854105,4.48554284117402,0.617221169803122,0.24121941251714,1.04776735059536,-247.983517636008,6
"5133",5133,8.21282439306647,17.9487977093645,0.269745235910636,0.768539678641399,1.24145594155839,2.29133676790716,-248.167618118641,7
"5134",5134,13.7348200710235,17.7300646235794,0.381080217956964,0.0142554600654907,0.243372623088369,1.53540748781413,-245.004258038015,8
"5135",5135,6.59573859104193,19.1532218787649,2.26624793845469,0.0109078045183899,0.213557111766946,1.37010192060442,-245.14756021483,7
"5136",5136,1.49736330354914,21.5181960837445,4.10562952846994,0.1093835199754,0.61503148104625,2.54624229142123,-242.959158888096,7
"5137",5137,0.561014427575785,24.115717745991,3.11297439448356,0.280743904759713,0.522408100334976,1.97409773585151,-243.400791769535,6
"5138",5138,0.394399411658135,24.2304328755547,3.01085537987316,0.366427714876846,0.518525640922548,2.32749388503454,-243.221287446382,5
"5139",5139,0.0483454486714153,20.629533812525,5.26858221975122,0.911904341368737,0.643624956029477,4.09647851550643,-244.63132568238,3
"5140",5140,0.546433188458088,21.7160724305354,4.25569358586756,0.112331880332646,1.04480577580056,3.26861192073365,-243.492600182785,9
"5141",5141,0.989551703610188,19.1217040749725,4.1887747216222,0.0449259824798725,1.24747718555705,3.01086518278365,-244.489408981858,2
"5142",5142,1.68712630868526,17.9359661591697,7.43303725488457,0.0257713994180481,0.356556378207591,1.88409134990126,-244.799688448685,4
"5143",5143,0.426686917242995,19.6543467337724,4.99907950661513,0.320149442527135,0.450304934401575,2.12071303490059,-242.559009229873,10
"5144",5144,3.69392714087936,18.5759985849767,2.40902194546607,0.786418123491694,0.868118290751547,5.3790441866175,-249.624262375177,8
"5145",5145,8.22608673172536,19.4214255083306,3.64998269450487,0.593286988744707,0.974202850381987,2.11914553574428,-248.83520569021,5
"5146",5146,2.38799122219264,21.6908939207028,3.86662543197702,0.334280994978129,0.856840630333718,2.8759206567674,-244.743561575277,7
"5147",5147,1.33484822116148,22.1185748280081,4.84682221587533,1.51538565631063,0.549778428025755,2.83067504256599,-245.89781979626,5
"5148",5148,2.81661931775088,21.3258300361021,2.44040469234567,2.38969756615279,0.496147168492943,1.68378776686094,-248.177119999978,8
"5149",5149,4.49430999894954,19.3935593845446,2.06503927939447,2.24437689148138,0.496907291589258,1.81932496727632,-247.867449668711,3
"5150",5150,14.946672618981,12.5229024891751,2.2848626251347,2.83934818404304,0.46116672171828,1.92581622977936,-248.647255444154,9
"5151",5151,13.8448126140039,12.7418359263072,1.64497562498276,0.320154424223204,0.512742722784047,2.78489676876127,-243.802247171719,7
"5152",5152,12.4402709837778,13.0860285096817,0.137929688941583,0.271931413255716,0.502597524614364,1.05174428152446,-242.889229023411,9
"5153",5153,10.8292618670275,11.1320741606034,2.74055787526024,0.0221252461757187,0.258659111379183,1.89998492295392,-245.963744113982,5
"5154",5154,21.1511361200137,10.3981291551326,1.51046423326679,0.0141346856202747,0.56059629987974,1.90790339881256,-243.996591654534,7
"5155",5155,16.1632996435648,13.359438909888,0.50117659393488,0.113336715472541,0.370054000218539,4.5647425730722,-245.345357646972,8
"5156",5156,18.6873848310566,8.64962920334161,0.474398829186958,0.0460367190282981,1.52662544010854,6.00191580391499,-246.50516672247,4
"5157",5157,14.7777223292836,8.97333680696524,0.975824524899816,0.0241198953525571,0.601176034641098,5.62828986999081,-246.000279198656,7
"5158",5158,15.6171736432337,8.9597097788725,0.50650231707808,0.0967248275223176,1.41036176326512,1.83035534120017,-246.090903104691,5
"5159",5159,16.9624552767821,10.2949705539018,0.600152219046848,0.0644260615938205,0.195838834752247,1.97125941318007,-242.866817712825,5
"5160",5160,14.2786905620345,10.6042270323493,1.96658626482966,0.407279386637265,0.941595951170426,3.27149581210419,-245.267803891504,4
"5161",5161,16.7140783886493,11.4849315251462,0.623789916960919,0.251302404871955,0.893274702472891,6.93778005657698,-247.646443380891,8
"5162",5162,17.9798409254358,14.2170427935141,1.2647023439844,0.193204601305158,1.06884251838378,2.71775533363434,-244.958517831305,4
"5163",5163,16.4845759598235,15.9415093876104,1.54786151808659,0.351537601673218,0.840739193921634,2.17659061436052,-245.588957698802,4
"5164",5164,12.2826482602091,10.5380650236967,0.451722574832187,0.236920840198046,0.695980632312961,2.27866776989118,-243.021544511326,3
"5165",5165,10.8522295693769,11.1248549278594,0.877659452779763,0.14878381394067,1.08340820552749,5.22111826018655,-246.85782096905,2
"5166",5166,23.1994683723726,14.011665782937,0.629681147598812,0.344267188200245,0.524989200444632,3.5937765705032,-245.19807990843,6
"5167",5167,13.982397422097,10.508529578847,0.966432545171882,0.497200862662073,0.835716151903835,2.53018448768591,-243.599231661153,4
"5168",5168,17.0159193261887,9.68224826739092,0.346934171619823,0.779029774810903,0.726468269649996,2.91960172669697,-242.819339504185,6
"5169",5169,21.1714440368476,12.480107761109,0.176534567807435,1.15648599423533,0.891330475943127,3.5354394382737,-245.504886454043,10
"5170",5170,13.3310380665015,12.6067909397723,0.26907519912552,1.50368594249874,0.940507911639255,3.14965780870634,-245.10399394016,6
"5171",5171,17.2418747172466,11.802628795577,0.631836696105676,1.42613684466501,0.724298408472414,4.33497498997119,-245.562187252133,6
"5172",5172,14.8067189548755,8.37735001086986,1.02379270411438,1.42688503539696,1.01869407858606,2.6807055385114,-246.444620431873,9
"5173",5173,17.380366559371,9.00472277267282,0.392757649191001,0.9867275749437,0.956995823698847,3.80502980686601,-244.487827832001,7
"5174",5174,15.2649277043272,11.7292269226828,0.205421217249504,0.360407834445552,0.995040409022286,4.33496042116747,-243.579738236209,4
"5175",5175,17.8102603079494,8.78732837203614,0.184672224598164,0.396488553022061,1.29821255170256,4.00909469778303,-244.033180709392,5
"5176",5176,17.227488737815,14.6914925544908,0.623648511598543,0.383282770919437,0.43717716904187,3.54703335477563,-244.459460677543,5
"5177",5177,22.4618999400766,11.4766761849088,0.23531347254998,0.180966600263343,1.47892226886505,3.78333657822715,-245.725859385349,6
"5178",5178,15.01656293372,11.5978290671992,0.0911355393868862,0.213149900272144,0.250509440330401,2.59936499121123,-243.898353201099,4
"5179",5179,16.9134578617879,8.77006035722302,0.00941926274548734,0.21901932400757,1.11011714419203,2.51988349319565,-242.866196149322,6
"5180",5180,15.3518676275322,8.9467659303209,0.0699442382373893,0.404909108767856,0.633137953438487,2.40350225426368,-242.113434565157,6
"5181",5181,17.5550574495534,11.9333161170816,0.806817426815184,0.0559724880381409,0.483099400064218,3.54736463021711,-242.285361286103,7
