"add","dom","epi","file","refile","class","kingdom","domestication","trait","species","SCS","divergence","weighted","method"
NA,NA,NA,"melon-fruit.weight2.csv","melon-fruit.weight2.csv","LH","plant","domestic","fruit weight per plant","Cucumis melo","NSC","within","Y","PSU"
NA,NA,NA,"melon-fruitwt.average1.csv","melon-fruitwt.average1.csv","LH","plant","domestic","average weight per fruit","Cucumis melo","NSC","within","Y","PSU"
NA,NA,NA,"melon-fruitwt.average2.csv","melon-fruitwt.average2.csv","LH","plant","domestic","average weight per fruit","Cucumis melo","NSC","within","Y","PSU"
0,0.426819969360655,0.573180030639345,"meso.root.csv","meso.root.csv","M","plant","domestic","number of mesocotyl roots","Zea mays","NSC","within","N","PSU"
1,0,0,"mesolen1.csv","mesolen1.csv","M","plant","domestic","mesocotyl length","Oryza sativa","NSC","within","Y","PSU"
1,0,0,"mesolen2.csv","mesolen2.csv","M","plant","domestic","mesocotyl length","Oryza sativa","NSC","within","Y","PSU"
1,0,0,"mesolen3.csv","mesolen3.csv","M","plant","domestic","mesocotyl length","Oryza sativa","NSC","within","Y","PSU"
0.204456763110514,0.212179567195918,0.583363669693568,"mite.num.csv","mite.num.csv","M","plant","domestic","number of mite gals","Salix eriocephala, Salix sericea","NSC","between","Y","standard"
0.422307941051807,0,0.577692058948193,"NCSU.fruit.num.csv","NCSU.fruit.num.csv","LH","plant","domestic","number of fruits per plant","Cucumis sativus","NSC","within","N","PSU"
0.210312788747122,0.789687211252878,0,"NCSU.internode.len.csv","NCSU.internode.len.csv","M","plant","domestic","internode length","Cucumis sativus","NSC","within","N","PSU"
0.748126614192292,0.251873385807708,0,"NCSU.lateral.num.csv","NCSU.lateral.num.csv","M","plant","domestic","number of primary laterals","Cucumis sativus","NSC","within","N","PSU"
0.375286904520463,0,0.624713095479536,"NCSU.node.num.csv","NCSU.node.num.csv","M","plant","domestic","number of nodes","Cucumis sativus","NSC","within","N","PSU"
NA,NA,NA,"NCSU.stem.len.csv","NCSU.stem.len.csv","M","plant","domestic","main stem length","Cucumis sativus","NSC","within","N","PSU"
0.332497070125702,0,0.667502929874298,"nig.cro.csv","nig.cro.csv","LH","animal","lab","number of offspring","Tribolium castaneum","XY","between","Y","standard"
0,0,1,"nig.sing.csv","nig.sing.csv","LH","animal","lab","number of offspring","Tribolium castaneum","XY","between","Y","standard"
0,0,1,"nitrogenfix.csv","nitrogenfix.csv","M","plant","wild","nitrogen fixation component","Desmodium sandwicense","NSC","within","Y","PSU"
NA,NA,NA,"node.years.csv","node.years.csv","M","plant","domestic","number of flower nodes","Iris brevivaulis, Iris fulva","NSC","between","Y","standard"
NA,NA,NA,"nodes.above.csv","nodes.above.csv","M","plant","domestic","number of nodes above ear","Zea mays","NSC","within","N","PSU"
0.404523639656229,0,0.595476360343771,"nodes.below.csv","nodes.below.csv","M","plant","domestic","number of nodes below ear","Zea mays","NSC","within","N","PSU"
0,0,1,"okra-first.flower1.csv","okra-first.flower1.csv","LH","plant","domestic","days to first flowering","Abelmoschous esculentus","NSC","within","Y","PSU"
0.0562913907284759,0.254966887417221,0.688741721854303,"okra-first.flower2.csv","okra-first.flower2.csv","LH","plant","domestic","days to first flowering","Abelmoschous esculentus","NSC","within","Y","PSU"
NA,NA,NA,"okra-first.fruit1.csv","okra-first.fruit1.csv","LH","plant","domestic","days to first fruit set","Abelmoschous esculentus","NSC","within","Y","PSU"
NA,NA,NA,"okra-first.fruit2.csv","okra-first.fruit2.csv","LH","plant","domestic","days to first fruit set","Abelmoschous esculentus","NSC","within","Y","PSU"
0,0,1,"okra-flower1.csv","okra-flower1.csv","LH","plant","domestic","days to first flowering","Abelmoschous esculentus","NSC","within","Y","PSU"
0.0562913907284759,0.254966887417221,0.688741721854303,"okra-flower2.csv","okra-flower2.csv","LH","plant","domestic","days to first flowering","Abelmoschous esculentus","NSC","within","Y","PSU"
0,0.444444444444444,0.555555555555556,"okra-fruit-weight1.csv","okra-fruit-weight1.csv","LH","plant","domestic","fruit weight","Abelmoschus esculentus","NSC","within","Y","PSU"
NA,NA,NA,"okra-fruit-weight2.csv","okra-fruit-weight2.csv","LH","plant","domestic","fruit weight","Abelmoschus esculentus","NSC","within","Y","PSU"
1,0,0,"okra-fruit.yield1.csv","okra-fruit.yield1.csv","LH","plant","domestic","fruit yield","Abelmoschous esculentus","NSC","within","N","PSU"
1,0,0,"okra-fruit.yield2.csv","okra-fruit.yield2.csv","LH","plant","domestic","fruit yield","Abelmoschous esculentus","NSC","within","N","PSU"
NA,NA,NA,"okra-fruit.yield3.csv","okra-fruit.yield3.csv","LH","plant","domestic","fruit yield","Abelmoschous esculentus","NSC","within","N","PSU"
0.47823435398746,0.52176564601254,0,"okra-fruit.yield4.csv","okra-fruit.yield4.csv","LH","plant","domestic","fruit yield","Abelmoschous esculentus","NSC","within","N","PSU"
1,0,0,"okra-fruit.yield5.csv","okra-fruit.yield5.csv","LH","plant","domestic","fruit yield","Abelmoschous esculentus","NSC","within","N","PSU"
0,0,1,"okra-fruit.yield6.csv","okra-fruit.yield6.csv","LH","plant","domestic","fruit yield","Abelmoschous esculentus","NSC","within","N","PSU"
0,0,1,"okra-fruit.yield7.csv","okra-fruit.yield7.csv","LH","plant","domestic","fruit yield","Abelmoschous esculentus","NSC","within","N","PSU"
0.292521254906836,0,0.707478745093164,"okra-fruit.yield8.csv","okra-fruit.yield8.csv","LH","plant","domestic","fruit yield","Abelmoschous esculentus","NSC","within","N","PSU"
NA,NA,NA,"okra-fruit1.csv","okra-fruit1.csv","LH","plant","domestic","days to first fruit set","Abelmoschous esculentus","NSC","within","Y","PSU"
NA,NA,NA,"okra-fruit2.csv","okra-fruit2.csv","LH","plant","domestic","days to first fruit set","Abelmoschous esculentus","NSC","within","Y","PSU"
1,0,0,"okra-num-fruit-1.csv","okra-num-fruit-1.csv","LH","plant","domestic","number of fruit","Abelmoschus esculentus","NSC","within","Y","PSU"
1,0,0,"okra-num-fruit-2.csv","okra-num-fruit-2.csv","LH","plant","domestic","number of fruit","Abelmoschus esculentus","NSC","within","Y","PSU"
0,0,1,"okra-plant-height1.csv","okra-plant-height1.csv","M","plant","domestic","plant height","Abelmoschus esculentus","NSC","within","Y","PSU"
0,0,1,"okra-plant-height2.csv","okra-plant-height2.csv","M","plant","domestic","plant height","Abelmoschus esculentus","NSC","within","Y","PSU"
0,0,1,"okra-pod.num1.csv","okra-pod.num1.csv","LH","plant","domestic","number of pods per plant","Abelmoschous esculentus","NSC","within","N","PSU"
0.361213220210722,0,0.638786779789278,"okra-pod.num2.csv","okra-pod.num2.csv","LH","plant","domestic","number of pods per plant","Abelmoschous esculentus","NSC","within","N","PSU"
NA,NA,NA,"okra-pod.num3.csv","okra-pod.num3.csv","LH","plant","domestic","number of pods per plant","Abelmoschous esculentus","NSC","within","N","PSU"
0.41991793736761,0.58008206263239,0,"okra-pod.num4.csv","okra-pod.num4.csv","LH","plant","domestic","number of pods per plant","Abelmoschous esculentus","NSC","within","N","PSU"
1,0,0,"okra-pod.num5.csv","okra-pod.num5.csv","LH","plant","domestic","number of pods per plant","Abelmoschous esculentus","NSC","within","N","PSU"
0,0,1,"okra-pod.num6.csv","okra-pod.num6.csv","LH","plant","domestic","number of pods per plant","Abelmoschous esculentus","NSC","within","N","PSU"
NA,NA,NA,"okra-pod.num7.csv","okra-pod.num7.csv","LH","plant","domestic","number of pods per plant","Abelmoschous esculentus","NSC","within","N","PSU"
0.295465753712576,0,0.704534246287423,"okra-pod.num8.csv","okra-pod.num8.csv","LH","plant","domestic","number of pods per plant","Abelmoschous esculentus","NSC","within","N","PSU"
1,0,0,"okra-total.yield1.csv","okra-total.yield1.csv","LH","plant","domestic","yield","Abelmoschous esculentus","NSC","within","Y","PSU"
1,0,0,"okra-total.yield2.csv","okra-total.yield2.csv","LH","plant","domestic","yield","Abelmoschous esculentus","NSC","within","Y","PSU"
1,0,0,"okra-water1.csv","okra-water1.csv","M","plant","domestic","leaf water potential","Abelmoschous esculentus","NSC","within","N","PSU"
0.233261708057684,0,0.766738291942316,"okra-water2.csv","okra-water2.csv","M","plant","domestic","leaf water potential","Abelmoschous esculentus","NSC","within","N","PSU"
NA,NA,NA,"okra-water3.csv","okra-water3.csv","M","plant","domestic","leaf water potential","Abelmoschous esculentus","NSC","within","N","PSU"
0.752870263854008,0,0.247129736145992,"okra-water4.csv","okra-water4.csv","M","plant","domestic","leaf water potential","Abelmoschous esculentus","NSC","within","N","PSU"
1,0,0,"okra-water5.csv","okra-water5.csv","M","plant","domestic","leaf water potential","Abelmoschous esculentus","NSC","within","N","PSU"
1,0,0,"okra-water6.csv","okra-water6.csv","M","plant","domestic","leaf water potential","Abelmoschous esculentus","NSC","within","N","PSU"
1,0,0,"okra-water7.csv","okra-water7.csv","M","plant","domestic","leaf water potential","Abelmoschous esculentus","NSC","within","N","PSU"
NA,NA,NA,"okra-water8.csv","okra-water8.csv","M","plant","domestic","leaf water potential","Abelmoschous esculentus","NSC","within","N","PSU"
1,0,0,"okra-yield-1.csv","okra-yield-1.csv","LH","plant","domestic","yield","Abelmoschus esculentus","NSC","within","Y","PSU"
0.583519483276337,0,0.416480516723663,"okra-yield-2.csv","okra-yield-2.csv","LH","plant","domestic","yield","Abelmoschus esculentus","NSC","within","Y","PSU"
1,0,0,"okra-yield1.csv","okra-yield1.csv","LH","plant","domestic","yield","Abelmoschous esculentus","NSC","within","Y","PSU"
1,0,0,"okra-yield2.csv","okra-yield2.csv","LH","plant","domestic","yield","Abelmoschous esculentus","NSC","within","Y","PSU"
0,0,1,"ON.ME.high.csv","ON.ME.high.csv","LH","animal","wild","fitness at high density of food","Wyeomyia smithii","XY","within","Y","PSU"
0,0,1,"ON.ME.low.csv","ON.ME.low.csv","LH","animal","wild","fitness at low density of food","Wyeomyia smithii","XY","within","Y","PSU"
0.250197238157205,0.402697960841448,0.347104801001347,"osa.col.csv","osa.col.csv","LH","animal","lab","number of offspring","Tribolium castaneum","XY","between","Y","standard"
NA,NA,NA,"ova18.csv","ova18.csv","LH","animal","lab","ovariole number","Drosophila hibisci","XY","within","Y","standard"
NA,NA,NA,"ova21.csv","ova21.csv","LH","animal","lab","ovariole number","Drosophila hibisci","XY","within","Y","standard"
0.151075087988906,0.176068450898688,0.672856461112406,"ova25.csv","ova25.csv","LH","animal","lab","ovariole number","Drosophila hibisci","XY","within","Y","cmat"
1,0,0,"ovary.csv","ovary.csv","LH","plant","wild","ovary length","Mimulus cuprilphilus, Mimulus guttatus","NSC","between","Y","PSU"
0.690086255919079,0,0.309913744080921,"ovule.num.csv","ovule.num.csv","LH","plant","wild","number of ovules","Silene latifolia, Silene diclinis","XY","between","Y","standard"
0,0,1,"P.eleanorae.csv","P.eleanorae.csv","M","plant","domestic","herbivore density","Salix eriocephala, Salix sericea","NSC","between","Y","standard"
0.4201002155025,0,0.5798997844975,"P.nigrita.csv","P.nigrita.csv","M","plant","domestic","herbivore density","Salix eriocephala, Salix sericea","NSC","between","Y","standard"
1,0,0,"P.salicifolia.csv","P.salicifolia.csv","M","plant","domestic","herbivore density","Salix eriocephala, Salix sericea","NSC","between","Y","standard"
NA,NA,NA,"P.salicifoliella.csv","P.salicifoliella.csv","M","plant","domestic","herbivore density","Salix eriocephala, Salix sericea","NSC","between","Y","standard"
NA,NA,NA,"P.sp.C.csv","P.sp.C.csv","M","plant","domestic","herbivore density","Salix eriocephala, Salix sericea","NSC","between","Y","standard"
0,0,1,"P.terminalis.csv","P.terminalis.csv","M","plant","domestic","herbivore density","Salix eriocephala, Salix sericea","NSC","between","Y","standard"
NA,NA,NA,"patfit.years.csv","patfit.years.csv","LH","plant","domestic","paternal fitness","Iris brevivaulis, Iris fulva","NSC","between","Y","standard"
NA,NA,NA,"peak.fecund.csv","peak.fecund.csv","LH","animal","lab","peak fecundity","Drosophila madeirensis, Drosophila subobscura","XY","between","Y","standard"
NA,NA,NA,"peanut-Fe-root1.csv","peanut-Fe-root1.csv","M","plant","domestic","Fe root concentration","Arachis hypogaea","NSC","within","N","PSU"
1,0,0,"peanut-Fe-root2.csv","peanut-Fe-root2.csv","M","plant","domestic","Fe root concentration","Arachis hypogaea","NSC","within","N","PSU"
1,0,0,"peanut-Fe-shoot1.csv","peanut-Fe-shoot1.csv","M","plant","domestic","Fe shoot concentration","Arachis hypogaea","NSC","within","N","PSU"
NA,NA,NA,"peanut-Fe-shoot2.csv","peanut-Fe-shoot2.csv","M","plant","domestic","Fe shoot concentration","Arachis hypogaea","NSC","within","N","PSU"
0.147469319674215,0,0.852530680325785,"peanut-HKW-1.csv","peanut-HKW-1.csv","LH","plant","domestic","kernel weight","Arachis hypogaea","NSC","within","N","PSU"
NA,NA,NA,"peanut-HKW-2.csv","peanut-HKW-2.csv","LH","plant","domestic","kernel weight","Arachis hypogaea","NSC","within","N","PSU"
1,0,0,"peanut-HY-1.csv","peanut-HY-1.csv","M","plant","domestic","shoot weight","Arachis hypogaea","NSC","within","N","PSU"
1,0,0,"peanut-HY-2.csv","peanut-HY-2.csv","M","plant","domestic","shoot weight","Arachis hypogaea","NSC","within","N","PSU"
NA,NA,NA,"peanut-Kroot-1.csv","peanut-Kroot-1.csv","M","plant","domestic","K root concentration","Arachis hypogaea","NSC","within","N","PSU"
NA,NA,NA,"peanut-Kroot-2.csv","peanut-Kroot-2.csv","M","plant","domestic","K root concentration","Arachis hypogaea","NSC","within","N","PSU"
0.26571913954153,0.734280860458469,0,"peanut-Kshoot-1.csv","peanut-Kshoot-1.csv","M","plant","domestic","K shoot concentration","Arachis hypogaea","NSC","within","N","PSU"
NA,NA,NA,"peanut-Kshoot-2.csv","peanut-Kshoot-2.csv","M","plant","domestic","K shoot concentration","Arachis hypogaea","NSC","within","N","PSU"
1,0,0,"peanut-necrosis1.csv","peanut-necrosis1.csv","LH","plant","domestic","peanut bud necrosis incidence %","Arachis hypogaea","NSC","within","Y","standard"
1,0,0,"peanut-necrosis2.csv","peanut-necrosis2.csv","LH","plant","domestic","peanut bud necrosis incidence %","Arachis hypogaea","NSC","within","Y","standard"
NA,NA,NA,"peanut-necrosis3.csv","peanut-necrosis3.csv","LH","plant","domestic","peanut bud necrosis incidence %","Arachis hypogaea","NSC","within","Y","standard"
1,0,0,"peanut-oil.conc1.csv","peanut-oil.conc1.csv","M","plant","domestic","oil concentration","Arachis hypogaea","NSC","within","Y","PSU"
1,0,0,"peanut-oil.conc2.csv","peanut-oil.conc2.csv","M","plant","domestic","oil concentration","Arachis hypogaea","NSC","within","Y","PSU"
1,0,0,"peanut-P-root1.csv","peanut-P-root1.csv","M","plant","domestic","P root concentration","Arachis hypogaea","NSC","within","N","PSU"
1,0,0,"peanut-P-root2.csv","peanut-P-root2.csv","M","plant","domestic","P root concentration","Arachis hypogaea","NSC","within","N","PSU"
NA,NA,NA,"peanut-P-shoot1.csv","peanut-P-shoot1.csv","M","plant","domestic","P shoot concentration","Arachis hypogaea","NSC","within","N","PSU"
0.344000398148609,0,0.655999601851391,"peanut-P-shoot2.csv","peanut-P-shoot2.csv","M","plant","domestic","P shoot concentration","Arachis hypogaea","NSC","within","N","PSU"
NA,NA,NA,"peanut-PY-1.csv","peanut-PY-1.csv","LH","plant","domestic","pod yield","Arachis hypogaea","NSC","within","N","PSU"
0,0,1,"peanut-PY-2.csv","peanut-PY-2.csv","LH","plant","domestic","pod yield","Arachis hypogaea","NSC","within","N","PSU"
NA,NA,NA,"peanut-RDW-1.csv","peanut-RDW-1.csv","M","plant","domestic","root weight","Arachis hypogaea","NSC","within","N","PSU"
0,0,1,"peanut-RDW-2.csv","peanut-RDW-2.csv","M","plant","domestic","root weight","Arachis hypogaea","NSC","within","N","PSU"
0.650620760737189,0,0.349379239262811,"peanut-SHP-1.csv","peanut-SHP-1.csv","M","plant","domestic","shelling percent","Arachis hypogaea","NSC","within","N","PSU"
0.349431273635853,0.650568726364147,0,"peanut-SHP-2.csv","peanut-SHP-2.csv","M","plant","domestic","shelling percent","Arachis hypogaea","NSC","within","N","PSU"
NA,NA,NA,"peanut-Znroot-1.csv","peanut-Znroot-1.csv","M","plant","domestic","Zn root concentration","Arachis hypogaea","NSC","within","N","PSU"
NA,NA,NA,"peanut-Znroot-2.csv","peanut-Znroot-2.csv","M","plant","domestic","Zn root concentration","Arachis hypogaea","NSC","within","N","PSU"
NA,NA,NA,"peanut-Znshoot-1.csv","peanut-Znshoot-1.csv","M","plant","domestic","Zn shoot concentration","Arachis hypogaea","NSC","within","N","PSU"
NA,NA,NA,"peanut-Znshoot-2.csv","peanut-Znshoot-2.csv","M","plant","domestic","Zn shoot concentration","Arachis hypogaea","NSC","within","N","PSU"
NA,NA,NA,"peanut2-arachidic.acid.1.csv","peanut2-arachidic.acid.1.csv","M","plant","domestic","arachidic acid","Arachis hypogaea","NSC","within","Y","PSU"
1,0,0,"peanut2-arachidic.acid.2.csv","peanut2-arachidic.acid.2.csv","M","plant","domestic","arachidic acid","Arachis hypogaea","NSC","within","Y","PSU"
NA,NA,NA,"peanut2-arachidic.acid.3.csv","peanut2-arachidic.acid.3.csv","M","plant","domestic","arachidic acid","Arachis hypogaea","NSC","within","Y","PSU"
0,0,1,"peanut2-behenic.acid.1.csv","peanut2-behenic.acid.1.csv","M","plant","domestic","behenic acid","Arachis hypogaea","NSC","within","Y","PSU"
NA,NA,NA,"peanut2-behenic.acid.2.csv","peanut2-behenic.acid.2.csv","M","plant","domestic","behenic acid","Arachis hypogaea","NSC","within","Y","PSU"
NA,NA,NA,"peanut2-behenic.acid.3.csv","peanut2-behenic.acid.3.csv","M","plant","domestic","behenic acid","Arachis hypogaea","NSC","within","Y","PSU"
NA,NA,NA,"peanut2-eicosenoic.acid.1.csv","peanut2-eicosenoic.acid.1.csv","M","plant","domestic","eicosenoic acid","Arachis hypogaea","NSC","within","Y","PSU"
0,0.391683324807678,0.608316675192322,"peanut2-eicosenoic.acid.2.csv","peanut2-eicosenoic.acid.2.csv","M","plant","domestic","eicosenoic acid","Arachis hypogaea","NSC","within","Y","PSU"
0.700067437354721,0.299932562645279,0,"peanut2-eicosenoic.acid.3.csv","peanut2-eicosenoic.acid.3.csv","M","plant","domestic","eicosenoic acid","Arachis hypogaea","NSC","within","Y","PSU"
0,0,1,"peanut2-FA-ratio1.csv","peanut2-FA-ratio1.csv","M","plant","domestic","fatty acid ratio","Arachis hypogaea","NSC","within","Y","PSU"
1,0,0,"peanut2-FA-ratio2.csv","peanut2-FA-ratio2.csv","M","plant","domestic","fatty acid ratio","Arachis hypogaea","NSC","within","Y","PSU"
1,0,0,"peanut2-FA-ratio3.csv","peanut2-FA-ratio3.csv","M","plant","domestic","fatty acid ratio","Arachis hypogaea","NSC","within","Y","PSU"
1,0,0,"peanut2-facids-1.csv","peanut2-facids-1.csv","M","plant","domestic","fatty acids","Arachis hypogaea","NSC","within","Y","PSU"
1,0,0,"peanut2-facids-2.csv","peanut2-facids-2.csv","M","plant","domestic","fatty acids","Arachis hypogaea","NSC","within","Y","PSU"
0.660276705769324,0,0.339723294230676,"peanut2-facids-3.csv","peanut2-facids-3.csv","M","plant","domestic","fatty acids","Arachis hypogaea","NSC","within","Y","PSU"
NA,NA,NA,"peanut2-Iod-1.csv","peanut2-Iod-1.csv","M","plant","domestic","iodine","Arachis hypogaea","NSC","within","Y","PSU"
1,0,0,"peanut2-Iod-2.csv","peanut2-Iod-2.csv","M","plant","domestic","iodine","Arachis hypogaea","NSC","within","Y","PSU"
0,0,1,"peanut2-Iod-3.csv","peanut2-Iod-3.csv","M","plant","domestic","iodine","Arachis hypogaea","NSC","within","Y","PSU"
0,0.339709919731891,0.660290080268109,"peanut2-lignoceric.acid.1.csv","peanut2-lignoceric.acid.1.csv","M","plant","domestic","lignoceric acid","Arachis hypogaea","NSC","within","Y","PSU"
NA,NA,NA,"peanut2-lignoceric.acid.2.csv","peanut2-lignoceric.acid.2.csv","M","plant","domestic","lignoceric acid","Arachis hypogaea","NSC","within","Y","PSU"
0,0,1,"peanut2-lignoceric.acid.3.csv","peanut2-lignoceric.acid.3.csv","M","plant","domestic","lignoceric acid","Arachis hypogaea","NSC","within","Y","PSU"
NA,NA,NA,"peanut2-linoleic.acid.1.csv","peanut2-linoleic.acid.1.csv","M","plant","domestic","linoleic acid","Arachis hypogaea","NSC","within","Y","PSU"
0.570619545628994,0,0.429380454371006,"peanut2-linoleic.acid.2.csv","peanut2-linoleic.acid.2.csv","M","plant","domestic","linoleic acid","Arachis hypogaea","NSC","within","Y","PSU"
0.640922544577492,0,0.359077455422508,"peanut2-linoleic.acid.3.csv","peanut2-linoleic.acid.3.csv","M","plant","domestic","linoleic acid","Arachis hypogaea","NSC","within","Y","PSU"
0,0.432802778177923,0.567197221822077,"peanut2-longchainFA-1.csv","peanut2-longchainFA-1.csv","M","plant","domestic","long chain fatty acids","Arachis hypogaea","NSC","within","Y","PSU"
NA,NA,NA,"peanut2-longchainFA-2.csv","peanut2-longchainFA-2.csv","M","plant","domestic","long chain fatty acids","Arachis hypogaea","NSC","within","Y","PSU"
NA,NA,NA,"peanut2-longchainFA-3.csv","peanut2-longchainFA-3.csv","M","plant","domestic","long chain fatty acids","Arachis hypogaea","NSC","within","Y","PSU"
NA,NA,NA,"peanut2-oil-ratio-1.csv","peanut2-oil-ratio-1.csv","M","plant","domestic","oil ratio","Arachis hypogaea","NSC","within","Y","PSU"
0.517125147896428,0,0.482874852103572,"peanut2-oil-ratio-2.csv","peanut2-oil-ratio-2.csv","M","plant","domestic","oil ratio","Arachis hypogaea","NSC","within","Y","PSU"
0.31360946745562,0.272189349112426,0.414201183431953,"peanut2-oil-ratio-3.csv","peanut2-oil-ratio-3.csv","M","plant","domestic","oil ratio","Arachis hypogaea","NSC","within","Y","PSU"
0.864551970520334,0.135448029479666,0,"peanut2-oil1.csv","peanut2-oil1.csv","M","plant","domestic","fatty acid concentration","Arachis hypogaea","NSC","within","Y","PSU"
1,0,0,"peanut2-oil10.csv","peanut2-oil10.csv","M","plant","domestic","fatty acid concentration","Arachis hypogaea","NSC","within","Y","PSU"
1,0,0,"peanut2-oil11.csv","peanut2-oil11.csv","M","plant","domestic","fatty acid concentration","Arachis hypogaea","NSC","within","Y","PSU"
1,0,0,"peanut2-oil12.csv","peanut2-oil12.csv","M","plant","domestic","fatty acid concentration","Arachis hypogaea","NSC","within","Y","PSU"
1,0,0,"peanut2-oil13.csv","peanut2-oil13.csv","M","plant","domestic","fatty acid concentration","Arachis hypogaea","NSC","within","Y","PSU"
NA,NA,NA,"peanut2-oil14.csv","peanut2-oil14.csv","M","plant","domestic","fatty acid concentration","Arachis hypogaea","NSC","within","Y","PSU"
0.464247379684223,0,0.535752620315777,"peanut2-oil15.csv","peanut2-oil15.csv","M","plant","domestic","fatty acid concentration","Arachis hypogaea","NSC","within","Y","PSU"
1,0,0,"peanut2-oil16.csv","peanut2-oil16.csv","M","plant","domestic","fatty acid concentration","Arachis hypogaea","NSC","within","Y","PSU"
0.515691956610327,0,0.484308043389673,"peanut2-oil17.csv","peanut2-oil17.csv","M","plant","domestic","fatty acid concentration","Arachis hypogaea","NSC","within","Y","PSU"
0.691708404901604,0.308291595098396,0,"peanut2-oil18.csv","peanut2-oil18.csv","M","plant","domestic","fatty acid concentration","Arachis hypogaea","NSC","within","Y","PSU"
1,0,0,"peanut2-oil2.csv","peanut2-oil2.csv","M","plant","domestic","fatty acid concentration","Arachis hypogaea","NSC","within","Y","PSU"
0.254363075612272,0,0.745636924387728,"peanut2-oil3.csv","peanut2-oil3.csv","M","plant","domestic","fatty acid concentration","Arachis hypogaea","NSC","within","Y","PSU"
NA,NA,NA,"peanut2-oil4.csv","peanut2-oil4.csv","M","plant","domestic","fatty acid concentration","Arachis hypogaea","NSC","within","Y","PSU"
0.828646450563377,0,0.171353549436623,"peanut2-oil5.csv","peanut2-oil5.csv","M","plant","domestic","fatty acid concentration","Arachis hypogaea","NSC","within","Y","PSU"
1,0,0,"peanut2-oil6.csv","peanut2-oil6.csv","M","plant","domestic","fatty acid concentration","Arachis hypogaea","NSC","within","Y","PSU"
0.809325719971332,0,0.190674280028668,"peanut2-oil7.csv","peanut2-oil7.csv","M","plant","domestic","fatty acid concentration","Arachis hypogaea","NSC","within","Y","PSU"
1,0,0,"peanut2-oil8.csv","peanut2-oil8.csv","M","plant","domestic","fatty acid concentration","Arachis hypogaea","NSC","within","Y","PSU"
0.32,0.0399999999999996,0.64,"peanut2-oil9.csv","peanut2-oil9.csv","M","plant","domestic","fatty acid concentration","Arachis hypogaea","NSC","within","Y","PSU"
0.215178287283989,0.303144423935344,0.481677288780667,"peanut2-oleic.acid.1.csv","peanut2-oleic.acid.1.csv","M","plant","domestic","oleic acid","Arachis hypogaea","NSC","within","Y","PSU"
0.518012664532489,0,0.481987335467511,"peanut2-oleic.acid.2.csv","peanut2-oleic.acid.2.csv","M","plant","domestic","oleic acid","Arachis hypogaea","NSC","within","Y","PSU"
0.895936690885658,0,0.104063309114342,"peanut2-oleic.acid.3.csv","peanut2-oleic.acid.3.csv","M","plant","domestic","oleic acid","Arachis hypogaea","NSC","within","Y","PSU"
NA,NA,NA,"peanut2-palmictic.acid.1.csv","peanut2-palmictic.acid.1.csv","M","plant","domestic","palmictic acid","Arachis hypogaea","NSC","within","Y","PSU"
1,0,0,"peanut2-palmictic.acid.2.csv","peanut2-palmictic.acid.2.csv","M","plant","domestic","palmictic acid","Arachis hypogaea","NSC","within","Y","PSU"
1,0,0,"peanut2-palmictic.acid.3.csv","peanut2-palmictic.acid.3.csv","M","plant","domestic","palmictic acid","Arachis hypogaea","NSC","within","Y","PSU"
NA,NA,NA,"peanut2-stearic.acid.1.csv","peanut2-stearic.acid.1.csv","M","plant","domestic","stearic acid","Arachis hypogaea","NSC","within","Y","PSU"
1,0,0,"peanut2-stearic.acid.2.csv","peanut2-stearic.acid.2.csv","M","plant","domestic","stearic acid","Arachis hypogaea","NSC","within","Y","PSU"
NA,NA,NA,"peanut2-stearic.acid.3.csv","peanut2-stearic.acid.3.csv","M","plant","domestic","stearic acid","Arachis hypogaea","NSC","within","Y","PSU"
NA,NA,NA,"peanut3-latent period.csv","peanut3-latent period.csv","LH","plant","domestic","latency period - disease","Arachis hypogaea","NSC","within","N","PSU"
1,0,0,"peanut3-latent period2.csv","peanut3-latent period2.csv","LH","plant","domestic","latency period - disease","Arachis hypogaea","NSC","within","N","PSU"
1,0,0,"peanut3-lesionarea1.csv","peanut3-lesionarea1.csv","M","plant","domestic","lesioned area","Arachis hypogaea","NSC","within","N","PSU"
1,0,0,"peanut3-lesionarea2.csv","peanut3-lesionarea2.csv","M","plant","domestic","lesioned area","Arachis hypogaea","NSC","within","N","PSU"
1,0,0,"peanut3-lesionspercm1.csv","peanut3-lesionspercm1.csv","M","plant","domestic","lesions per cm","Arachis hypogaea","NSC","within","N","PSU"
NA,NA,NA,"peanut3-lesionspercm2.csv","peanut3-lesionspercm2.csv","M","plant","domestic","lesions per cm","Arachis hypogaea","NSC","within","N","PSU"
0.33782748763664,0,0.66217251236336,"peanut3-lesionsperleaf1.csv","peanut3-lesionsperleaf1.csv","M","plant","domestic","lesions per leaf","Arachis hypogaea","NSC","within","N","PSU"
1,0,0,"peanut3-lesionsperleaf2.csv","peanut3-lesionsperleaf2.csv","M","plant","domestic","lesions per leaf","Arachis hypogaea","NSC","within","N","PSU"
NA,NA,NA,"peanut3-percentdefoliation1.csv","peanut3-percentdefoliation1.csv","M","plant","domestic","precent defoliation","Arachis hypogaea","NSC","within","N","PSU"
0.575976600639185,0,0.424023399360815,"peanut3-percentdefoliation2.csv","peanut3-percentdefoliation2.csv","M","plant","domestic","precent defoliation","Arachis hypogaea","NSC","within","N","PSU"
