,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,resp
228,7.017989675,6.729701922,6.91426155,5.784103181,6.626013504,7.726931001,4.578232678,6.513329569,5.194138511,6.92027196,4.436353224,7.041295458,4.794725922,5.637533265,6.757065404,6.282767099,5.530446156,5.798022008,6.36701446,2.891759712
229,5.011076289,5.663626484,6.117611709,6.612399444,5.801570945,6.304422245,5.598897344,4.591215198,5.213893956,6.701691199,4.202035067,5.109598523,6.436802455,7.219360179,6.098644225,5.499813634,8.036875834,7.115561655,6.132615881,3.745154732
230,7.376250096,6.406170433,7.631710901,6.787949624,6.365574752,6.078297956,6.198538677,6.242106522,5.271511096,5.609255881,5.433464823,6.390813463,7.004625713,7.131750213,5.324363458,6.634752826,5.974144576,7.417049771,5.641240798,4.87859952
231,5.774952742,6.15208521,6.852838732,7.395792942,7.174429038,5.653400463,4.192697708,4.958884901,5.106984823,5.854405123,6.376861491,4.905535616,6.785781262,5.329018682,5.39064673,6.440839317,5.11013674,4.666808804,6.606700959,4.569243474
232,4.435282302,3.935677454,4.287363639,5.990545387,4.985972453,6.44568809,4.005307598,5.852697073,6.371998878,5.745074471,6.085044074,5.649641599,5.304141633,6.445490404,6.089640024,5.323577568,4.765559477,5.729985806,6.887304815,1.905600464
233,5.538308666,6.59766741,4.802766729,5.805002388,5.335340937,5.76555688,5.578735085,4.892543423,7.128130875,5.775240401,6.294743382,5.836043745,5.371306823,3.447439004,6.977064086,4.200666886,4.737323936,6.766960133,4.913586602,3.675536299
234,7.257783167,6.074351252,7.550775161,7.622078194,6.103422698,5.523991946,6.436724362,5.173831003,6.426128573,5.609116352,6.51392147,7.097396067,5.272231236,6.378284838,6.726723989,7.480730723,6.638079433,5.398084229,6.772824482,6.290503589
235,8.130975448,7.414046183,7.441909109,6.007203791,7.327888614,5.708635714,5.252716951,4.770245435,5.893163914,5.350884611,5.964496431,5.80412343,5.694580288,5.904584542,7.113533277,5.652568087,7.957684834,5.287360989,5.5960647,8.597100454
236,4.085440226,5.436964422,4.61883367,3.58438445,7.987281562,4.620864361,6.12219638,4.882575176,5.481292004,6.450767258,6.007973797,7.811673932,6.339101226,6.053855592,5.318741621,6.951046448,4.956042466,4.712158439,5.185651191,7.191250331
237,5.782941373,6.433804311,5.337123045,6.667217511,5.528243549,7.787374679,7.40249812,6.636945187,7.814054438,6.312579574,5.839869572,5.102042065,5.377790123,5.93732246,6.824071796,7.399518038,6.544459461,6.629596053,4.731234015,6.752195673
238,5.327576388,7.45762582,6.356432564,5.729590924,6.633034676,5.884825079,5.115244273,6.444607134,5.908047931,7.221010489,7.895874568,4.841265231,4.944096546,6.974178623,4.860013272,3.14167553,6.078091083,7.712632519,5.477460963,4.770029195
239,6.822248309,6.279938874,6.699977689,6.369885442,6.928031715,5.348156871,5.565774773,5.329007356,5.14972896,5.617637563,7.888228666,4.698493066,4.666161185,3.954334712,5.812137521,5.216346197,7.183558265,6.36422423,6.492072007,2.672723071
240,6.125883487,5.97327739,5.388629877,7.562241793,5.790610794,4.684807316,6.223935249,5.192444116,6.519364686,5.405996762,8.000945632,5.988872312,4.562238519,6.049615982,4.704172214,5.151318992,5.061618141,5.354916222,5.270293543,3.975923689
241,7.099897312,4.498681022,7.443457911,3.975512004,6.394752366,6.922352584,5.756604954,6.850140115,5.328874238,5.451246544,8.63599433,6.353726389,4.35461107,6.863435854,5.534010311,7.211878622,5.441113382,7.262601437,5.130072127,4.663678727
242,5.295512564,5.780063587,6.263684476,7.105583457,4.935666637,6.370690976,6.056667736,7.426730763,7.203273791,7.044443806,8.061177444,6.420942838,6.033585318,6.500391772,4.949527263,6.607918403,7.243487214,5.481479047,6.360513795,2.370951688
243,5.089787578,5.523163956,5.571245449,4.569707423,7.921129643,5.868364161,4.124995859,6.127032281,6.00217672,4.667129344,6.599912145,5.966778766,4.612630515,5.264775687,6.62766694,4.977276958,5.920332244,6.087103207,4.544004661,3.998133738
244,4.59504388,5.722994064,7.710129829,7.370511147,7.671844107,6.706335666,5.238525764,6.25004249,5.454009746,6.533522306,6.733983333,6.372020122,5.082796579,4.404203822,5.327643555,6.194974154,6.875307135,6.510444723,5.686843954,4.507036291
245,6.136668072,7.082380456,6.199369199,6.604516014,7.390432334,7.47688402,6.318856563,6.245135078,4.921471845,5.68699576,6.054073982,6.416141448,5.297053135,6.447939699,7.754135621,4.62024232,5.889417696,6.313978659,6.824838409,6.856595409
246,5.445866386,5.548175231,6.623912876,3.857114471,4.796712024,7.113908054,6.654370829,4.221654664,4.23421574,5.374486587,5.965181372,6.111841617,5.900174059,5.396728141,6.208783397,5.111781578,4.525621969,6.570435306,5.976235326,5.24758778
247,5.673677193,6.708860652,4.369466666,5.698389166,6.269467887,6.209271556,7.530476258,6.564592943,5.447762325,6.034834499,6.629947601,6.101921917,6.052652488,5.236398142,6.043905749,6.374873294,5.928702323,6.508825837,7.452452635,6.533152931
248,7.397269666,5.115114299,4.563752775,6.658558961,6.982672052,6.050987252,6.436639554,6.41492966,5.147314184,6.804502031,5.644857139,4.310299791,6.237745941,4.789358954,3.684840487,4.318881061,7.483568533,6.19569483,5.044632293,6.061169898
249,6.411084943,6.66448615,5.095705826,3.939878397,5.861957362,6.693413971,5.276010096,6.448539559,5.766163909,6.651158369,6.1516788,7.22651487,7.00360141,6.395599315,5.282145613,5.948509811,6.361285577,6.524160867,5.380750313,8.826706859
250,5.170491359,6.567410964,6.843811146,5.815647102,5.976907166,6.236688795,6.418327385,5.281429945,6.035081511,4.571824887,5.918404246,6.666218431,6.795148087,4.445004763,6.435846431,5.784766073,4.536904934,5.779068769,4.955263471,8.811952588
251,3.370044335,6.767801574,6.031949516,5.61556949,5.138847807,6.503416152,5.088326038,6.717703091,5.513845175,6.919249645,5.687197552,5.83670081,5.580143651,5.711112882,6.35885353,6.767506611,5.876192126,6.031345029,4.804083847,5.017092494
252,4.217003695,5.151924719,7.108299505,6.425182484,7.988935357,6.774084152,5.94766323,7.873258547,6.437816158,5.858644473,5.826515156,5.993557569,3.988124407,5.452900037,5.982800699,4.80283058,5.657233156,6.356953388,4.987140529,4.203231713
253,4.693514133,3.912592738,5.065593858,5.146058262,5.388019395,6.530245624,4.369991655,5.57014148,4.662463774,6.511403856,6.975243503,5.135501594,5.624197385,5.92609881,6.399932064,7.545577704,7.549462339,5.774938705,5.580974136,4.916431196
254,4.591059111,6.572766271,6.078879435,6.563750629,5.580378458,6.139107875,6.923146817,5.677278544,5.530887841,5.131547067,5.682989293,5.334818259,7.761751636,6.514169558,7.946070836,6.196096823,3.605341915,7.065514523,6.48686711,7.027504484
255,3.871154326,4.876183975,5.661156278,6.474333793,7.238878705,5.252967136,6.795094591,3.595181859,4.862500212,5.335196398,6.587460369,6.081360674,6.658757082,5.046948387,6.186051075,5.884634858,6.873018618,6.977303459,6.141803815,7.234671831
256,6.317956707,6.713453805,6.794060973,5.579800203,4.68780608,7.021253212,4.665085337,5.931467261,6.210495235,6.483445148,4.376535654,4.617252062,6.320001859,5.3826025,4.851026653,6.506891442,5.498271499,5.992588019,4.022443954,3.594042178
257,6.391047405,5.515799007,5.289507092,6.525533407,5.810155546,7.116080365,5.526605058,5.453129349,5.949925238,5.626539346,6.143315416,5.448979992,5.754709442,5.82241726,5.589991533,5.242397082,6.720897794,6.124772265,5.578798377,3.125249639
258,5.019951977,4.832470054,5.695613426,6.549581938,5.675132407,6.591517682,5.618492487,4.437877477,5.268209409,4.197551804,5.564331672,6.270928666,5.417583716,6.449817076,5.738359473,6.269302365,6.256907921,5.014364715,6.985109193,2.255460142
259,6.995472529,6.596017362,4.734589594,6.073087194,6.706777579,5.073060634,4.774835235,3.257569375,4.639757079,4.574182874,6.635536611,6.906999371,6.048069724,5.668486175,6.990258028,8.235009843,5.880884437,4.513815828,5.980124467,5.157159301
260,5.592299378,4.046748542,7.198666942,4.505784647,5.194589593,6.233113874,5.998707495,6.983790892,4.861116386,4.9448781,5.620276093,7.195118428,6.393493767,6.329537246,7.156155277,7.256183627,7.559320522,6.057480588,4.672264477,6.520845273
261,5.148185212,6.79308349,4.441008458,6.321845301,4.920693796,6.279262216,3.744222059,6.193468681,4.214026256,4.340427329,6.818786643,6.367742932,5.318281995,5.787842228,3.950111116,6.064757114,8.346243275,5.493952037,7.054961586,4.554904936
262,7.378299726,5.630019204,5.682000465,5.045928795,5.594697439,5.592001976,5.115108163,5.617414026,5.719475832,7.315736968,5.277992113,4.814073954,5.28877991,7.605771577,6.815978295,6.109978635,4.543056434,5.744377262,7.251954293,4.174834364
263,6.620475628,5.035491527,6.63923938,6.355292605,5.751672508,6.718722811,4.059144889,8.373172368,5.348414478,6.083980969,5.703659869,8.531866785,4.911204091,7.27529964,5.837319796,4.889049871,6.223598156,7.749175629,5.743431444,4.592973277
264,4.99515813,7.798889622,6.104309048,5.194879154,3.466705786,5.092229374,6.020072487,4.566332356,6.021076858,4.64736498,5.390817103,5.176515366,5.569684451,5.759179268,6.427298469,5.721632047,6.161588134,5.515973772,6.426413738,3.927071755
265,6.356213925,5.241895455,4.877869304,5.857033214,7.373496081,3.429062893,7.209510195,5.722392664,5.523531613,4.322070506,6.684903187,7.272853816,5.441706775,6.105783242,8.285643326,4.290862505,7.123846649,5.036161737,5.585912437,4.622762786
266,4.601451689,4.948383574,5.966895095,6.70360615,6.910270726,7.212763453,5.084672586,6.373784188,6.606374402,6.771955727,6.638527875,6.257265385,7.079305519,6.690571795,6.593671823,5.289979481,4.570830235,7.232490193,5.122170485,5.315342242
267,4.812024659,6.126552801,6.461746161,7.068727763,5.059227339,6.786801888,5.495874851,5.92027462,6.361107361,5.705614378,7.195959489,6.77643241,7.18825384,8.579265162,7.277674098,4.801237056,6.086203887,7.108661257,6.350850559,4.532361527
268,6.77106509,5.337562782,5.884481568,5.356001598,4.498808159,6.410493944,6.299086499,4.587731907,5.449041173,5.871427917,6.494851238,5.777464651,5.887496061,5.924298835,6.182607386,4.335612817,6.06673967,7.051024059,5.739532289,4.166710573
269,6.245031848,5.854580534,6.741420062,7.697067362,6.096692932,7.218401677,6.239923321,4.810992995,5.697370609,6.787948445,6.964993947,5.202494601,7.018807703,3.859369255,6.042585923,4.609153191,7.700545897,5.728606889,6.661598613,2.421856369
270,5.601803303,5.36096541,7.174797793,7.12996087,5.326023372,5.411945773,7.292688819,5.517458884,5.20132837,6.453508034,7.376335202,6.243972456,4.923012691,6.996058884,5.98730831,6.205713864,6.911082142,5.438599524,5.525195191,7.726735354
271,5.794172484,7.5964831,6.461878071,6.292986841,5.266730789,7.083857577,2.971654342,6.074876964,6.22372304,6.866122489,5.558290469,6.835524463,5.457016107,5.429139743,4.986228441,5.88072706,7.840345165,4.536970925,4.774293604,4.823463516
272,5.256987432,4.152399524,6.982256787,5.215697473,5.679440167,6.918730178,7.290007333,6.884135115,6.150127368,5.602997971,6.569559742,5.808325029,7.180900289,5.407052091,5.979489854,5.29183504,5.226151243,5.828051086,6.056141386,4.985171202
273,6.252206876,5.775601188,5.673974368,6.071647816,6.442773013,6.329616553,7.249616374,6.824166026,4.574443823,4.104909986,6.048948107,6.293556705,4.82860845,5.909005701,4.374620889,5.877342681,5.711709101,6.662717933,6.331972113,4.150406398
274,6.091030492,6.504483825,6.947126759,6.180336202,7.646351734,6.417688748,7.530768156,4.383506553,6.403314342,3.999758626,6.704166819,4.05379039,5.916670797,5.886616473,5.785988179,7.02528779,6.679271742,5.18445088,7.814557988,4.512524357
275,6.017696046,6.28860952,5.068713861,5.277415934,2.97501508,6.209520598,4.590396724,6.834007412,6.451684611,4.639627136,6.297783503,7.277514362,5.044249927,7.0265688,6.203319779,6.513966194,6.08626119,6.152342047,5.313762855,3.902160464
276,6.595328027,6.362936263,4.701785094,5.865530448,5.892689345,5.113050325,6.746752326,6.18122123,5.628472605,6.184629282,5.667898698,5.972206791,6.540198158,5.420035062,7.581158346,6.128037062,4.755158921,5.610528967,6.197178416,3.207344839
277,6.133388958,6.889395898,7.355800967,6.093047716,5.709937589,4.929738966,5.642056447,4.533973232,6.105933039,5.796236786,8.042533051,5.039886755,7.264400959,2.980626209,6.680652737,6.497517511,6.162295859,6.142746924,6.684023044,2.367012906
278,4.884942432,6.00108573,6.700643353,6.812698258,5.592008074,7.212237248,5.735703063,3.714223302,6.985682015,5.684777577,5.932509286,6.460251365,6.825265448,5.519020559,6.24924306,7.571335613,5.102153316,4.422713668,5.053704149,5.688630029
279,5.310064728,5.390852295,7.533191729,6.904055206,8.115469843,4.584034389,5.440719967,6.890582634,3.576415183,5.791701714,6.622909126,5.722148822,6.262500404,7.441341447,7.26379381,5.732617124,5.571552154,6.722543624,5.766270742,4.84587642
280,6.468381614,5.53288054,7.412356261,6.737590131,6.6885424,5.361088582,4.819731904,4.889129754,4.568754915,6.143727338,7.15848793,6.136473908,6.27329017,6.503064254,6.833422999,5.851188928,6.76746536,7.617782999,7.115901041,6.791063585
281,6.130720501,6.014064587,5.968705371,6.577088909,5.773906499,5.396228035,4.891501539,7.129527606,5.846314105,3.473600713,6.908637493,5.452310465,6.625815167,5.222934167,6.936500069,4.366888429,4.702601293,6.512826583,5.190556958,2.16379012
282,6.535322823,7.353751621,4.922045129,6.878182527,7.287448458,5.795381392,4.641379814,4.516778861,7.979160917,7.052295301,5.385531906,7.443335717,5.907255573,4.727183625,6.501991748,4.663456948,7.176338722,5.908100204,5.686977843,5.533229573
283,4.699493506,6.245854602,7.812024509,7.078182321,5.397620552,6.678885706,4.807049513,5.516380287,6.478548006,6.995137663,9.000557492,5.799682749,5.293594196,7.26367698,4.840648673,5.062074332,6.334414569,6.567323515,5.792036344,7.355813015
284,5.418428271,5.596593394,7.01508474,3.939981828,6.975049995,7.504555661,5.23613822,7.054348054,5.875466869,4.960951654,4.297292597,5.44323493,8.349117679,5.091554041,7.468415802,5.063567153,6.560519198,7.53396006,5.035710653,6.212485634
285,6.838205565,4.651948594,3.849347407,7.213070367,5.443193783,6.416791474,6.158692375,8.271907635,6.912173484,5.843244133,4.818200198,5.166375796,5.876238298,4.754158504,6.480347239,5.886415355,5.634606847,4.770333101,6.036551377,2.781972877
286,4.688408274,4.658164776,5.232606189,6.002709792,6.845749917,7.245770365,5.454182691,6.859610458,6.3374657,8.105381405,6.606923131,6.367357871,4.944023667,5.468462474,6.486029112,7.678267098,6.069129288,4.924964729,5.005930113,3.812694815
287,7.734231892,4.555824661,5.895942533,4.187051026,5.8836115,5.910088136,5.41886404,4.273198661,6.866325021,5.27147429,4.356917793,5.752711113,5.039758676,8.321956783,3.756684347,8.059598781,NA,6.187533326,7.389907433,2.262711948
288,6.351462363,6.822566534,5.260528811,5.960270718,6.73175841,8.352476803,5.777097847,3.681868172,6.816109729,5.518461383,5.608041861,5.940041393,3.914128425,6.555899096,7.585409673,4.916902159,6.996933508,4.318529019,6.776102069,6.446699322
289,5.702118559,6.744026025,6.321938361,5.541853758,8.089941438,5.611318066,7.394673013,5.967433115,5.969134299,6.177776038,6.814058415,6.637779016,6.156809912,7.016829872,5.632916242,5.927621651,5.029478566,3.711807906,5.294373052,5.383838823
290,6.85442089,6.482384699,6.985695841,7.177763867,6.071742557,6.260956092,6.973501345,7.298665135,6.445210745,5.729396247,6.114641614,6.039809678,8.945913624,8.283413754,5.107268971,7.752032292,5.037542288,5.063165259,6.533824663,4.84984565
291,5.999350623,5.510161337,5.658151627,5.180430548,4.026249248,6.463985433,5.096861404,5.143106861,6.014106696,6.658101041,4.561568745,4.818937956,6.525823723,4.349581514,4.669239653,6.463460363,6.079886254,6.799892678,5.610811989,3.010453799
292,5.049621598,5.260640304,6.639956113,5.003011468,6.221794461,5.393869651,6.96176157,5.009894616,6.210961325,6.070093547,6.231654791,3.768216586,4.518847179,5.798129376,4.590770114,6.444707669,7.657695139,5.22050129,6.762646915,2.5397474
293,8.297319996,7.08877167,6.207843669,5.227303986,5.223379905,7.366758771,6.509772214,5.171859848,6.511551747,5.800549224,4.97938676,5.521293381,5.923263874,5.643138218,4.057039924,7.729357403,5.056537026,6.545246731,7.446498889,2.676435515
294,6.160197208,4.654054946,5.720511249,5.763440287,8.476587728,5.826505683,6.582348699,7.168986767,6.164568544,7.005074652,5.373280643,6.504470635,8.55959686,6.57345637,6.832046198,7.527455122,5.694117899,6.587659267,6.608672004,7.047576831
295,7.251900687,7.094081143,8.171719018,6.888046893,6.848920088,6.751900487,8.050782767,6.328550243,6.304998398,5.476242682,7.212578444,5.645196952,4.975563837,4.860858788,6.779860874,7.580379454,5.345109666,7.100341033,5.814321029,6.302681349
296,6.023817077,5.936591473,6.589235647,6.150481001,6.37329818,4.47256877,4.955436158,8.519896286,5.742168349,6.215890677,5.660311535,4.407930992,5.465386296,5.369635561,5.575425489,7.084956474,5.460619786,6.917128701,4.417077212,4.973147147
297,5.812048437,5.928732135,4.787305034,4.606513633,5.76769649,4.73591071,6.401290122,7.752173929,6.993594794,5.697797402,5.00509409,5.641145849,5.761642425,6.378783573,4.77274961,4.565604176,5.791607729,4.957527484,6.891912406,3.84385963
298,5.690110498,3.912752202,6.134725498,5.38806123,6.081816588,5.325138264,4.90550026,4.109791578,4.74380582,5.851434499,6.513488037,7.400750503,7.210202456,7.346165286,6.060764973,8.013621255,6.250275032,6.701102701,5.666717334,4.989449215
299,5.78437691,6.92594153,6.722175559,5.615524542,6.78529464,6.37894502,5.545115947,6.129733866,6.578255582,7.258750902,5.849786555,4.847909567,5.231382779,4.962956301,5.970857255,5.590183497,5.190928186,5.329390939,4.941428097,3.515514339
300,5.361145097,6.349069523,4.327831738,6.385363095,7.077023892,4.981386051,4.692387318,5.91362695,7.748290117,5.842627097,6.502420556,6.481886747,7.364692539,6.093568519,6.571230243,4.683933453,6.105103753,6.401874042,4.52539676,8.438168012
301,6.087320613,5.63126202,6.000808015,4.906669286,5.923072173,7.485751183,5.847031014,5.623273112,4.968309427,6.85505062,6.474889349,4.580958205,4.926376516,6.461365353,6.290160879,5.786651009,6.895223243,6.828870231,5.463743333,3.532526708
302,6.32905838,4.867542623,7.494065801,7.394796201,7.213917636,5.787208472,7.340648038,5.067350444,7.009490126,8.042283476,6.47848547,5.9509091,6.067365859,6.410643281,4.775229059,5.51284449,4.993224584,5.005567451,7.159763254,4.660621916
303,6.832509269,4.796863008,6.24340002,5.119048822,5.472366919,5.710976095,5.804241874,4.517765344,6.432816003,7.823935308,5.725740074,5.052593278,5.179072097,7.211783186,6.057711104,7.887124047,8.079596474,6.502478682,6.23678838,4.647325103
304,7.870004805,6.934169881,5.976429086,6.689697012,5.975908065,8.165241989,6.953356992,6.737275945,6.519431509,6.490906359,5.325965293,7.017194342,8.281801441,4.590026238,4.25688082,4.665284293,6.091930454,5.78284939,6.956812458,5.084566829
305,7.605130752,6.707697572,5.689594713,5.670120725,5.777667369,5.56672606,4.753299879,6.904160431,5.171717427,5.824377906,6.148639386,4.977611238,6.170903586,6.155944649,5.932380126,8.316885998,7.782599019,6.378736016,5.861902985,3.807308545
306,6.12394598,3.991462393,7.328079741,7.25687114,5.698444441,6.283264297,7.939957271,6.730233973,6.351332676,6.237144169,5.793528316,4.374534896,6.380986609,8.069945455,6.350944463,6.657848548,5.645415758,4.030441478,6.118721397,5.376846277
307,5.834859059,7.27899459,6.728409373,4.659944725,4.552749657,6.576845557,6.633001285,6.667866636,5.265730925,5.813526893,6.220714042,5.179931002,5.438782287,6.028624881,5.861686951,5.908364442,6.494028995,6.083106807,4.729387387,4.446593519
308,2.91429485,7.659120879,5.970240121,6.314038683,4.796333044,3.593218943,8.169209467,6.659822344,5.620627992,4.145563241,5.504394878,6.842005414,7.751284295,7.695300152,6.963857948,6.348725581,5.486894707,4.703629555,3.273644263,5.4176318
309,7.324861005,5.467550931,7.694253252,5.977308367,4.709836629,5.008007199,5.107885012,7.327409946,5.025596938,7.118231269,4.42166929,8.661800826,4.47193937,4.231876073,7.272325208,6.022598774,6.350224367,4.952423359,6.385532819,6.171160304
310,4.857706213,5.422610437,6.870536229,8.403030274,6.173633527,5.673765946,5.230095623,4.747195363,6.010175474,7.265724941,7.699006797,4.946484102,7.17270275,5.236883333,5.983384311,5.495276862,5.725850641,5.930483253,6.233774491,0.316994111
311,4.042824976,8.151920163,6.605702906,7.659200541,6.477162212,4.997021732,6.697152685,8.079629663,5.33422808,6.283830421,6.719930789,6.665099194,6.187953414,5.637043436,5.55698837,7.437977185,5.48321418,6.226923595,4.868425798,7.709917033
312,6.283357609,6.575216007,6.438365781,7.293255369,6.784759295,6.627775387,6.934188809,5.27636906,6.264310156,4.664213852,5.975579808,7.08813858,5.681592958,5.882825262,8.30049688,6.109468557,6.893590283,4.223851778,5.117662567,8.998144505
313,4.522095129,6.06620483,5.296787577,6.477230625,5.189473937,5.440460726,6.798438008,6.026113948,5.818018371,6.207047741,5.791848469,6.129979282,6.250808727,5.848615694,8.221654106,6.624033373,5.795065824,5.403680415,4.556246715,0.569247284
314,6.706197772,5.360342099,7.89402379,5.457939888,4.712857652,7.381678189,6.088430913,6.904518861,6.458045374,4.043890605,7.70136715,6.924393575,5.856695938,4.785612336,6.770023666,6.511640771,5.377793729,7.496383003,4.960094984,3.413554266
315,7.936815235,5.874240033,6.061570955,5.092129565,4.92627473,6.50618557,7.074477773,6.682758993,7.260554641,5.453858431,6.39411272,7.282224297,6.102740924,6.590858988,6.911461137,5.59162052,6.028051612,5.281769315,7.293031333,6.239172298
316,5.847390116,7.960497008,7.78676045,5.808922946,7.156820165,5.375904465,4.365396858,4.945908246,5.104741575,5.485161236,5.059706094,4.315226659,5.472650273,5.837862544,7.348136703,4.734478272,5.673840872,5.864451725,7.121414464,5.274578736
317,4.652785358,4.589981287,4.415633931,5.540772404,5.591165177,6.363382034,5.576052393,4.439603516,6.786659281,6.613048281,6.51002149,6.029753418,5.261637451,6.123777347,6.975990871,5.952452998,5.60989826,5.857073996,6.07887999,4.985422722
318,7.257206468,5.058190178,4.390352011,5.644143676,6.251930232,6.607663141,5.88528191,3.648142383,6.261768249,6.393643123,6.10308386,6.049461961,7.108786093,5.450789419,5.838605256,7.550049203,6.319393225,5.60598964,6.983681068,3.932057219
319,6.300005851,6.493458455,7.149015124,8.29032485,7.122814016,5.605110746,7.068371728,5.998511432,5.557008613,4.861768854,6.252186879,6.604325215,5.926091537,5.91249577,5.875559936,4.14447896,5.299238812,6.537382331,5.541892719,4.461381362
320,5.663237492,7.019511487,6.661796904,7.35055752,6.013578466,4.415466421,6.263412454,6.699786639,7.25563607,5.137139223,6.520772187,5.070149158,7.318095934,4.386836486,5.962312062,5.883850838,6.342395808,5.168923296,5.953885366,3.061224988
321,7.039392798,5.623603,6.915912617,4.599088305,7.004623312,4.704883337,5.074978477,6.721550921,5.809434518,4.899625655,6.728358353,4.532947459,5.543489096,5.44956167,5.369839839,5.42114734,5.41626208,6.314281707,6.27813481,4.461263825
322,5.659321136,5.159681812,5.317653039,6.304309829,7.65407276,5.53451348,4.299017264,7.673550672,5.472964425,6.288827727,5.024554995,6.184208019,7.831564814,7.381523727,4.804680053,6.099213089,6.375751511,8.233200604,7.093897042,7.390704754
323,4.855622924,6.226293726,4.789597006,5.305061922,5.901384272,6.391558837,6.443405006,6.650832603,5.029940419,6.834199665,7.573513873,5.877594355,6.286747513,4.625484225,5.84574692,6.469957973,4.479599102,5.951442838,5.591419649,-0.743845252
324,4.796776029,5.36353789,6.477651476,5.326567785,6.110159896,6.34588503,5.272606513,6.024313637,4.224330212,7.014822492,7.441768754,5.997668109,5.454405077,6.426627964,6.59369415,7.299925226,5.597556419,6.151071237,7.124876995,2.666129221
325,3.557963696,5.920369192,5.997212604,5.957606827,6.069816151,7.201074086,6.794276784,6.009758806,7.033832515,5.497602975,6.167620168,6.250425017,5.161253222,6.234239382,5.860221098,6.345375878,4.311289116,7.254422226,4.139943624,6.429178962
326,6.961920408,5.483118416,5.106439916,3.458468574,8.999959995,7.829974,5.365282098,5.737413978,6.837407361,6.719758101,6.114937858,6.307656053,6.750110544,6.565627225,7.283928788,6.455354588,4.873382446,4.897310013,5.582720973,3.399091001
327,5.572727989,5.631149058,3.014617213,5.710615872,5.631238476,6.477996435,7.391484762,3.854892852,6.337764078,8.254989204,6.530060854,6.103373889,4.697929803,4.482630737,4.769512701,6.26490576,7.245582991,5.424038417,7.704352492,3.002277636
328,5.927030804,4.700027403,6.330517436,4.432579125,5.48648883,5.210266271,6.796933897,7.208983762,5.909267279,4.621338979,7.361838633,4.863498319,5.810559655,4.65058364,6.243717832,5.9262523,5.254036929,6.16240042,5.366405845,7.218195961
329,6.215640847,8.497576793,5.739320381,6.990348727,5.455823041,5.866451632,6.614648208,5.034389679,5.892589996,5.552808765,6.059756613,6.379421394,5.008785013,5.799182885,4.864301663,5.822162512,5.897025812,5.986613787,5.802311961,3.25677852
330,6.337519881,5.66924951,5.956774112,4.815089241,5.236153621,6.428603198,7.594148812,6.142588793,6.384788905,5.61065027,5.137376971,5.838056915,6.428592737,5.145860963,4.366576299,6.28705958,6.267958472,6.9137887,5.038886526,6.52246828
331,6.40171768,7.009315656,5.33346248,6.795682173,5.748642026,5.926649012,7.082100177,3.8185895,6.57281482,5.834410359,6.863647846,6.765623276,7.395230539,5.862480942,5.743400618,5.718783367,6.836883749,5.668077289,6.505757444,5.111520137
332,7.635171158,6.056494687,5.911372824,6.547651826,5.873276042,6.69675744,5.773847228,5.400501877,6.396637344,7.036368255,5.928646235,5.430030362,5.212319733,6.324015373,5.570899442,7.437464228,6.39646336,4.538327841,6.998700272,3.883563963
333,5.706240496,7.230001049,6.268247314,6.351670206,5.159819603,6.723863178,7.385376556,6.673100233,5.286441585,6.757432775,5.045156412,6.421412865,3.347399576,6.228864011,6.151793201,6.614011306,6.321219218,4.785115268,4.935233839,4.65021236
334,6.587566835,5.235170006,3.692630727,6.316990808,5.518647984,7.633790833,6.408251266,5.998016032,4.686603879,5.189627499,4.644081777,3.421739153,5.460070016,7.670272408,5.044409423,7.910655317,7.897884588,6.750979617,5.767666124,1.987572207
335,5.411784066,4.739748433,5.283159285,7.164249216,5.51710007,6.139322629,6.788836866,5.966704525,7.019568134,5.729938094,6.877225577,5.870025244,6.828741924,5.757797089,8.234036954,5.133536223,8.284271024,6.552346649,7.271862392,3.446511208
336,7.729167861,5.190506113,7.34649336,6.355509673,7.087240308,7.854526686,7.054375433,4.307470736,5.251992272,6.2010913,5.758635815,6.006946173,6.841790504,5.384784836,8.133839456,4.214095179,5.248765052,6.830573725,5.177256072,7.797134399
337,5.359442368,7.484460146,3.742342585,6.164394919,4.820267242,6.611447228,7.675158074,7.590554389,6.962526101,6.10422867,6.797621036,4.845949711,7.355132179,2.569150751,5.292069119,6.218725976,6.95167215,4.498403287,6.171831222,0.617112139
338,6.588804884,7.782659129,7.113909537,7.750165698,5.997293052,7.414269466,9.018359274,7.187109684,4.327272274,6.694400597,6.231288744,9.328214201,7.042985522,6.257539349,6.554921855,3.265983756,7.788177451,5.909786265,7.1853482,6.726964942
339,7.218078407,4.545336248,6.154034825,5.609114244,5.3059501,4.672444205,4.590739328,6.823116836,6.135036916,6.607170666,6.645856796,5.250970638,6.842901351,4.875397301,6.275125734,6.021535019,4.724939792,4.559807966,6.134458383,2.617533513
340,7.651102883,6.620715511,6.92040697,6.488858462,6.237244176,6.315792357,6.318649166,7.19913552,3.005901332,8.06142645,5.653543469,6.746372829,6.86520032,5.773826312,4.573665432,5.106761489,6.536713337,7.784949377,7.276573724,6.273576297
341,6.455965453,6.330264953,7.377717052,5.660893857,7.863924742,6.489964209,5.970377475,7.173656123,6.420491209,6.853571579,5.271041339,5.282511963,5.257869205,5.582285543,6.866373087,3.716111193,4.815376919,5.622167529,5.410367023,3.287735857
