"size","id","day","sex","food","incubator","temp"
41.5521752741664,107,8,"female","wheat",1,37
45.7451952394433,107,9,"female","wheat",1,37
49.8563498493496,107,10,"female","wheat",1,37
54.4782359744124,107,11,"female","wheat",1,37
59.0038100714888,107,12,"female","wheat",1,37
63.6317132361917,107,13,"female","wheat",1,37
68.5833942976422,107,14,"female","wheat",1,37
72.8758732776551,107,15,"female","wheat",1,36
78.291255284916,107,16,"female","wheat",1,37
83.6724411356238,107,17,"female","wheat",1,37
89.541661804434,107,18,"female","wheat",1,37
95.4259507200596,107,19,"female","wheat",1,37
101.987794210894,107,20,"female","wheat",1,37
107.705938234787,107,21,"female","wheat",1,38
115.532298133834,107,22,"female","wheat",1,37
122.555456488744,107,23,"female","wheat",1,36
131.144594145116,107,24,"female","wheat",1,37
139.236139958725,107,25,"female","wheat",1,38
148.714892470559,107,26,"female","wheat",1,37
159.088293400975,107,27,"female","wheat",1,37
170.383649433837,107,28,"female","wheat",1,37
182.627853880291,107,29,"female","wheat",1,37
196.492320493025,107,30,"female","wheat",1,37
20.2353354050441,108,1,"female","wheat",2,37
23.744134682055,108,2,"female","wheat",2,37
27.6023991090525,108,3,"female","wheat",2,37
30.1238950992545,108,4,"female","wheat",2,38
32.7499193532014,108,5,"female","wheat",2,38
35.0032308978327,108,6,"female","wheat",2,40
37.2923728640016,108,7,"female","wheat",2,35
41.2923400052301,108,8,"female","wheat",2,37
44.3566340011437,108,9,"female","wheat",2,38
46.8726782592763,108,10,"female","wheat",2,39
50.3340284734695,108,11,"female","wheat",2,38
53.5619020679221,108,12,"female","wheat",2,36
57.0382275033327,108,13,"female","wheat",2,35
61.9019895798615,108,14,"female","wheat",2,37
65.0654750562193,108,15,"female","wheat",2,39
68.7118120580823,108,16,"female","wheat",2,34
73.1875150287553,108,17,"female","wheat",2,36
77.8107752616334,108,18,"female","wheat",2,39
83.7787466567783,108,19,"female","wheat",2,37
89.4731103239594,108,20,"female","wheat",2,38
94.6504987457045,108,21,"female","wheat",2,34
101.732853565329,108,22,"female","wheat",2,37
108.557595437798,108,23,"female","wheat",2,36
115.747350652111,108,24,"female","wheat",2,36
123.746165925853,108,25,"female","wheat",2,38
132.476168977613,108,26,"female","wheat",2,38
141.565227532389,108,27,"female","wheat",2,38
151.029475400888,108,28,"female","wheat",2,40
161.725337458207,108,29,"female","wheat",2,36
173.672046340227,108,30,"female","wheat",2,38
14.1726138073511,109,1,"male","corn",2,37
17.5361962463207,109,2,"male","corn",2,37
21.0316517614791,109,3,"male","corn",2,37
23.8333381509997,109,4,"male","corn",2,38
26.5880921323598,109,5,"male","corn",2,38
28.5283349918068,109,6,"male","corn",2,40
30.9955157988562,109,7,"male","corn",2,35
34.6031993395355,109,8,"male","corn",2,37
37.5664131098401,109,9,"male","corn",2,38
40.1859012675306,109,10,"male","corn",2,39
43.8565294782556,109,11,"male","corn",2,38
46.7793461663875,109,12,"male","corn",2,36
49.822677693141,109,13,"male","corn",2,35
54.5672314201479,109,14,"male","corn",2,37
57.6805170740261,109,15,"male","corn",2,39
60.9382175916994,109,16,"male","corn",2,34
64.9512452033665,109,17,"male","corn",2,36
68.8346971327389,109,18,"male","corn",2,39
74.6260466390298,109,19,"male","corn",2,37
79.2755391511888,109,20,"male","corn",2,38
83.9479966638357,109,21,"male","corn",2,34
90.9819008716843,109,22,"male","corn",2,37
96.8053056477423,109,23,"male","corn",2,36
103.528562363821,109,24,"male","corn",2,36
110.357740742675,109,25,"male","corn",2,38
118.067453734156,109,26,"male","corn",2,38
126.750751242132,109,27,"male","corn",2,38
135.51839915491,109,28,"male","corn",2,40
145.692650172194,109,29,"male","corn",2,36
156.77309382104,109,30,"male","corn",2,38
16.010618782986,110,1,"female","corn",1,37
18.6697050875717,110,2,"female","corn",1,38
21.2026632301774,110,3,"female","corn",1,38
24.6962373007547,110,4,"female","corn",1,37
28.0370246268727,110,5,"female","corn",1,37
32.0280164892378,110,6,"female","corn",1,37
35.4791900187268,110,7,"female","corn",1,37
39.7121732188824,110,8,"female","corn",1,37
43.6810142912871,110,9,"female","corn",1,37
47.7307678204123,110,10,"female","corn",1,37
51.8228834445653,110,11,"female","corn",1,37
55.7036319066039,110,12,"female","corn",1,37
60.1187726293711,110,13,"female","corn",1,37
64.6870956099699,110,14,"female","corn",1,37
68.2848960160217,110,15,"female","corn",1,36
73.5919919842652,110,16,"female","corn",1,37
79.1863681056584,110,17,"female","corn",1,37
84.660694280105,110,18,"female","corn",1,37
90.3832710001142,110,19,"female","corn",1,37
96.9183742549503,110,20,"female","corn",1,37
101.855257488111,110,21,"female","corn",1,38
108.668536096586,110,22,"female","corn",1,37
115.051802642233,110,23,"female","corn",1,36
123.199450785857,110,24,"female","corn",1,37
130.626977583329,110,25,"female","corn",1,38
139.578190471355,110,26,"female","corn",1,37
149.486029615238,110,27,"female","corn",1,37
160.139075294563,110,28,"female","corn",1,37
172.039609434933,110,29,"female","corn",1,37
185.000772052911,110,30,"female","corn",1,37
17.4802581985804,111,1,"male","wheat",2,37
21.1037695962613,111,2,"male","wheat",2,37
24.7183256575362,111,3,"male","wheat",2,37
27.3588966563468,111,4,"male","wheat",2,38
30.3267027826753,111,5,"male","wheat",2,38
32.4217303290374,111,6,"male","wheat",2,40
34.714475975064,111,7,"male","wheat",2,35
39.1206895587976,111,8,"male","wheat",2,37
42.176640138848,111,9,"male","wheat",2,38
45.1264246389415,111,10,"male","wheat",2,39
48.3906802662042,111,11,"male","wheat",2,38
51.9206968740695,111,12,"male","wheat",2,36
55.2694090343653,111,13,"male","wheat",2,35
60.6035065798809,111,14,"male","wheat",2,37
64.3295219299452,111,15,"male","wheat",2,39
68.256893896447,111,16,"male","wheat",2,34
73.0098622790413,111,17,"male","wheat",2,36
77.6727688838207,111,18,"male","wheat",2,39
83.8515765032337,111,19,"male","wheat",2,37
89.5639502787509,111,20,"male","wheat",2,38
94.6053668894272,111,21,"male","wheat",2,34
101.781942607226,111,22,"male","wheat",2,37
108.782416352387,111,23,"male","wheat",2,36
116.456405553121,111,24,"male","wheat",2,36
124.358229513223,111,25,"male","wheat",2,38
132.375216311812,111,26,"male","wheat",2,38
141.786533105346,111,27,"male","wheat",2,38
151.406945934334,111,28,"male","wheat",2,40
162.715579334211,111,29,"male","wheat",2,36
174.821623031693,111,30,"male","wheat",2,38
14.6229437510092,112,1,"female","corn",2,37
18.0652079445524,112,2,"female","corn",2,37
21.3575541753982,112,3,"female","corn",2,37
23.327862581239,112,4,"female","corn",2,38
25.8324116561694,112,5,"female","corn",2,38
27.3151566961403,112,6,"female","corn",2,40
29.7370391866778,112,7,"female","corn",2,35
33.3563937247312,112,8,"female","corn",2,37
36.1634654516548,112,9,"female","corn",2,38
38.5822683616993,112,10,"female","corn",2,39
41.3553004806645,112,11,"female","corn",2,38
44.3924223584285,112,12,"female","corn",2,36
47.3971252702526,112,13,"female","corn",2,35
51.8941431355537,112,14,"female","corn",2,37
55.182018544327,112,15,"female","corn",2,39
58.2226314035055,112,16,"female","corn",2,34
62.2619458685789,112,17,"female","corn",2,36
66.0920160616187,112,18,"female","corn",2,39
71.7759547167359,112,19,"female","corn",2,37
76.7109352001813,112,20,"female","corn",2,38
81.5246578087803,112,21,"female","corn",2,34
87.9873942366765,112,22,"female","corn",2,37
94.1586127410045,112,23,"female","corn",2,36
100.78006860377,112,24,"female","corn",2,36
108.191308338445,112,25,"female","corn",2,38
115.723384393132,112,26,"female","corn",2,38
123.830951116109,112,27,"female","corn",2,38
132.305652259129,112,28,"female","corn",2,40
141.911784311656,112,29,"female","corn",2,36
153.104712188582,112,30,"female","corn",2,38
16.3962831525087,113,1,"female","wheat",2,37
20.096135670494,113,2,"female","wheat",2,37
23.6095494488539,113,3,"female","wheat",2,37
26.1266476706986,113,4,"female","wheat",2,38
28.8128769017315,113,5,"female","wheat",2,38
30.8182429069968,113,6,"female","wheat",2,40
33.637395187702,113,7,"female","wheat",2,35
37.4764758609891,113,8,"female","wheat",2,37
40.7951138524764,113,9,"female","wheat",2,38
43.1364105022292,113,10,"female","wheat",2,39
46.7090028919464,113,11,"female","wheat",2,38
49.9262352904981,113,12,"female","wheat",2,36
52.8673515674844,113,13,"female","wheat",2,35
57.7119140673119,113,14,"female","wheat",2,37
61.3178839477998,113,15,"female","wheat",2,39
64.7264697324331,113,16,"female","wheat",2,34
69.4842749385293,113,17,"female","wheat",2,36
73.6653557163384,113,18,"female","wheat",2,39
79.7146700628262,113,19,"female","wheat",2,37
84.9783100940384,113,20,"female","wheat",2,38
90.0335622295636,113,21,"female","wheat",2,34
96.5523915576818,113,22,"female","wheat",2,37
102.907901060124,113,23,"female","wheat",2,36
110.128988981853,113,24,"female","wheat",2,36
117.593399104943,113,25,"female","wheat",2,38
126.173159255197,113,26,"female","wheat",2,38
135.373486536511,113,27,"female","wheat",2,38
144.557486972576,113,28,"female","wheat",2,40
155.011161081206,113,29,"female","wheat",2,36
166.749195159188,113,30,"female","wheat",2,38
21.6039697207453,114,1,"female","wheat",1,37
24.2962030530383,114,2,"female","wheat",1,38
26.9290460380619,114,3,"female","wheat",1,38
30.7524385332666,114,4,"female","wheat",1,37
34.3988099083508,114,5,"female","wheat",1,37
38.4765728641603,114,6,"female","wheat",1,37
42.4813952746776,114,7,"female","wheat",1,37
46.6460364886077,114,8,"female","wheat",1,37
50.8034604977726,114,9,"female","wheat",1,37
55.1914902586194,114,10,"female","wheat",1,37
59.2489375306903,114,11,"female","wheat",1,37
63.4764895295237,114,12,"female","wheat",1,37
68.7442775052451,114,13,"female","wheat",1,37
73.6786458258595,114,14,"female","wheat",1,37
77.6253609093513,114,15,"female","wheat",1,36
83.4271494835394,114,16,"female","wheat",1,37
89.3085914789805,114,17,"female","wheat",1,37
95.1811000123484,114,18,"female","wheat",1,37
101.649845101406,114,19,"female","wheat",1,37
108.297637231081,114,20,"female","wheat",1,37
114.252108416966,114,21,"female","wheat",1,38
122.023373638526,114,22,"female","wheat",1,37
129.15093348733,114,23,"female","wheat",1,36
137.684006905305,114,24,"female","wheat",1,37
146.021397484444,114,25,"female","wheat",1,38
155.702493133826,114,26,"female","wheat",1,37
166.279767144216,114,27,"female","wheat",1,37
177.760215003514,114,28,"female","wheat",1,37
190.435962450763,114,29,"female","wheat",1,37
204.262123737513,114,30,"female","wheat",1,37
18.0457677806307,115,1,"male","wheat",2,37
21.6496734292541,115,2,"male","wheat",2,37
25.3880058623125,115,3,"male","wheat",2,37
28.6011327194128,115,4,"male","wheat",2,38
31.2565280742061,115,5,"male","wheat",2,38
33.6353182536517,115,6,"male","wheat",2,40
35.6952968804085,115,7,"male","wheat",2,35
39.7015355057056,115,8,"male","wheat",2,37
42.7796156465722,115,9,"male","wheat",2,38
45.7130995563676,115,10,"male","wheat",2,39
48.9055464491092,115,11,"male","wheat",2,38
52.1323042207551,115,12,"male","wheat",2,36
55.2159771792352,115,13,"male","wheat",2,35
60.4878299284786,115,14,"male","wheat",2,37
64.1128133864736,115,15,"male","wheat",2,39
67.8998503005075,115,16,"male","wheat",2,34
71.9678392303698,115,17,"male","wheat",2,36
76.7525739216823,115,18,"male","wheat",2,39
82.805453378551,115,19,"male","wheat",2,37
88.1228479791939,115,20,"male","wheat",2,38
93.5634357224179,115,21,"male","wheat",2,34
100.77166056749,115,22,"male","wheat",2,37
107.586985447823,115,23,"male","wheat",2,36
114.639008455314,115,24,"male","wheat",2,36
122.327818256674,115,25,"male","wheat",2,38
131.334645777762,115,26,"male","wheat",2,38
140.318055586224,115,27,"male","wheat",2,38
149.473973473477,115,28,"male","wheat",2,40
160.473100963308,115,29,"male","wheat",2,36
172.830662290707,115,30,"male","wheat",2,38
14.9228117226317,116,1,"male","corn",2,37
18.4950840836336,116,2,"male","corn",2,37
21.8861015080038,116,3,"male","corn",2,37
24.3251074001669,116,4,"male","corn",2,38
26.6042062025553,116,5,"male","corn",2,38
28.4622219782669,116,6,"male","corn",2,40
30.8585402404334,116,7,"male","corn",2,35
34.137117189896,116,8,"male","corn",2,37
37.1885513696932,116,9,"male","corn",2,38
40.1669708059745,116,10,"male","corn",2,39
43.4991842861379,116,11,"male","corn",2,38
46.6581160846757,116,12,"male","corn",2,36
49.8531980054643,116,13,"male","corn",2,35
54.3636048098591,116,14,"male","corn",2,37
57.3105190728684,116,15,"male","corn",2,39
60.2939995791941,116,16,"male","corn",2,34
64.6989449002903,116,17,"male","corn",2,36
69.0056398739803,116,18,"male","corn",2,39
75.2179737432406,116,19,"male","corn",2,37
80.4469201576887,116,20,"male","corn",2,38
85.1472477081682,116,21,"male","corn",2,34
92.173127478853,116,22,"male","corn",2,37
98.7026723415063,116,23,"male","corn",2,36
105.461729758952,116,24,"male","corn",2,36
112.856100388578,116,25,"male","corn",2,38
120.665439238124,116,26,"male","corn",2,38
128.894993579196,116,27,"male","corn",2,38
137.671411304584,116,28,"male","corn",2,40
148.265389038324,116,29,"male","corn",2,36
159.62882403054,116,30,"male","corn",2,38
23.8516855370229,117,1,"male","wheat",2,37
27.3572405438409,117,2,"male","wheat",2,37
31.1148373577526,117,3,"male","wheat",2,37
33.543560045952,117,4,"male","wheat",2,38
36.6456966106271,117,5,"male","wheat",2,38
39.0744516957207,117,6,"male","wheat",2,40
41.8222553680516,117,7,"male","wheat",2,35
45.9998185530716,117,8,"male","wheat",2,37
49.0798862020391,117,9,"male","wheat",2,38
52.350617161721,117,10,"male","wheat",2,39
55.9776236976809,117,11,"male","wheat",2,38
59.7305508311645,117,12,"male","wheat",2,36
63.1208231286347,117,13,"male","wheat",2,35
68.1134329640446,117,14,"male","wheat",2,37
71.5003468966484,117,15,"male","wheat",2,39
75.2804778447567,117,16,"male","wheat",2,34
80.0759557184957,117,17,"male","wheat",2,36
84.6254546674752,117,18,"male","wheat",2,39
90.95045630141,117,19,"male","wheat",2,37
96.9607244963765,117,20,"male","wheat",2,38
101.987123421515,117,21,"male","wheat",2,34
109.046191327267,117,22,"male","wheat",2,37
116.161752954595,117,23,"male","wheat",2,36
123.745409530292,117,24,"male","wheat",2,36
131.737195436566,117,25,"male","wheat",2,38
140.392858650105,117,26,"male","wheat",2,38
150.134207647723,117,27,"male","wheat",2,38
159.705700669638,117,28,"male","wheat",2,40
170.884680341974,117,29,"male","wheat",2,36
182.878198934438,117,30,"male","wheat",2,38
21.9469400956778,118,1,"male","wheat",2,37
25.4034318891579,118,2,"male","wheat",2,37
29.0597183572846,118,3,"male","wheat",2,37
31.541629564636,118,4,"male","wheat",2,38
34.3283466335551,118,5,"male","wheat",2,38
36.1959740833578,118,6,"male","wheat",2,40
38.9992615997996,118,7,"male","wheat",2,35
43.3322136061402,118,8,"male","wheat",2,37
46.6738065999898,118,9,"male","wheat",2,38
49.5832628162427,118,10,"male","wheat",2,39
53.2813646076595,118,11,"male","wheat",2,38
56.8752344034358,118,12,"male","wheat",2,36
60.2526965275519,118,13,"male","wheat",2,35
65.1929681094377,118,14,"male","wheat",2,37
68.9540255821285,118,15,"male","wheat",2,39
72.4018064096119,118,16,"male","wheat",2,34
76.9938549280493,118,17,"male","wheat",2,36
81.0148136833911,118,18,"male","wheat",2,39
87.2592733647191,118,19,"male","wheat",2,37
92.7040707785747,118,20,"male","wheat",2,38
98.0283802107906,118,21,"male","wheat",2,34
105.432284236058,118,22,"male","wheat",2,37
111.869287176243,118,23,"male","wheat",2,36
119.200824467854,118,24,"male","wheat",2,36
127.184818112383,118,25,"male","wheat",2,38
135.591515710195,118,26,"male","wheat",2,38
144.691787756736,118,27,"male","wheat",2,38
154.04132218979,118,28,"male","wheat",2,40
164.809239418783,118,29,"male","wheat",2,36
176.634787970955,118,30,"male","wheat",2,38
16.9033145096637,119,1,"male","wheat",1,37
19.5212457336144,119,2,"male","wheat",1,38
22.4547412606026,119,3,"male","wheat",1,38
26.3720647127716,119,4,"male","wheat",1,37
30.3735312456925,119,5,"male","wheat",1,37
34.3040284717456,119,6,"male","wheat",1,37
38.5174523031605,119,7,"male","wheat",1,37
42.5827211140389,119,8,"male","wheat",1,37
46.5159234481593,119,9,"male","wheat",1,37
50.998922742168,119,10,"male","wheat",1,37
55.6408739526333,119,11,"male","wheat",1,37
60.4021422865071,119,12,"male","wheat",1,37
65.2289139722098,119,13,"male","wheat",1,37
70.2996861869799,119,14,"male","wheat",1,37
74.7459359970408,119,15,"male","wheat",1,36
80.1039449800554,119,16,"male","wheat",1,37
85.5487333172835,119,17,"male","wheat",1,37
91.3136421707257,119,18,"male","wheat",1,37
97.7771183245314,119,19,"male","wheat",1,37
104.820034536554,119,20,"male","wheat",1,37
110.520704819912,119,21,"male","wheat",1,38
118.400989198386,119,22,"male","wheat",1,37
125.227002014255,119,23,"male","wheat",1,36
134.214077676365,119,24,"male","wheat",1,37
142.330220624554,119,25,"male","wheat",1,38
152.126711650919,119,26,"male","wheat",1,37
163.010328693478,119,27,"male","wheat",1,37
174.463364698162,119,28,"male","wheat",1,37
187.388626804907,119,29,"male","wheat",1,37
201.523627154753,119,30,"male","wheat",1,37
16.6283695740798,120,1,"male","corn",2,37
19.9122493360804,120,2,"male","corn",2,37
23.5926866468157,120,3,"male","corn",2,37
25.9669633441532,120,4,"male","corn",2,38
28.381239653873,120,5,"male","corn",2,38
30.5394646775487,120,6,"male","corn",2,40
32.8316373278296,120,7,"male","corn",2,35
36.7887657910192,120,8,"male","corn",2,37
39.7399872597379,120,9,"male","corn",2,38
41.8163930055082,120,10,"male","corn",2,39
45.021314204724,120,11,"male","corn",2,38
48.498313476888,120,12,"male","corn",2,36
51.5010411565572,120,13,"male","corn",2,35
55.9507611293921,120,14,"male","corn",2,37
59.2127853519099,120,15,"male","corn",2,39
62.5315095501414,120,16,"male","corn",2,34
66.6038531420137,120,17,"male","corn",2,36
70.8144343329439,120,18,"male","corn",2,39
76.2994991506381,120,19,"male","corn",2,37
81.5854994647711,120,20,"male","corn",2,38
86.2529765492974,120,21,"male","corn",2,34
93.0296347550596,120,22,"male","corn",2,37
99.599472066992,120,23,"male","corn",2,36
106.564030674874,120,24,"male","corn",2,36
113.923443107372,120,25,"male","corn",2,38
121.547711478034,120,26,"male","corn",2,38
130.406701693446,120,27,"male","corn",2,38
139.122762380374,120,28,"male","corn",2,40
149.498109604532,120,29,"male","corn",2,36
161.016507347,120,30,"male","corn",2,38
18.9805966278159,121,1,"female","wheat",1,37
21.5964412103849,121,2,"female","wheat",1,38
24.0352523109797,121,3,"female","wheat",1,38
27.8038415370211,121,4,"female","wheat",1,37
31.3634076203524,121,5,"female","wheat",1,37
35.2422930466243,121,6,"female","wheat",1,37
39.2417175766755,121,7,"female","wheat",1,37
43.0510149026669,121,8,"female","wheat",1,37
47.5934325425898,121,9,"female","wheat",1,37
51.9139347791745,121,10,"female","wheat",1,37
55.9678872594899,121,11,"female","wheat",1,37
60.6902123463633,121,12,"female","wheat",1,37
65.7935333917138,121,13,"female","wheat",1,37
71.0854759917846,121,14,"female","wheat",1,37
75.6404883726777,121,15,"female","wheat",1,36
81.2362901163272,121,16,"female","wheat",1,37
87.0147298443116,121,17,"female","wheat",1,37
92.9363149331207,121,18,"female","wheat",1,37
98.7204042103949,121,19,"female","wheat",1,37
105.169536295853,121,20,"female","wheat",1,37
111.181996786858,121,21,"female","wheat",1,38
118.928937712361,121,22,"female","wheat",1,37
125.86231367498,121,23,"female","wheat",1,36
134.422950089872,121,24,"female","wheat",1,37
142.209062081924,121,25,"female","wheat",1,38
152.273185061719,121,26,"female","wheat",1,37
162.891483252611,121,27,"female","wheat",1,37
174.200586667959,121,28,"female","wheat",1,37
186.598555629479,121,29,"female","wheat",1,37
200.35737066892,121,30,"female","wheat",1,37
17.2075716950667,122,1,"female","corn",1,37
19.2983635432751,122,2,"female","corn",1,38
21.8151976884009,122,3,"female","corn",1,38
25.0498727612525,122,4,"female","corn",1,37
28.6999302863842,122,5,"female","corn",1,37
31.5616829496452,122,6,"female","corn",1,37
35.3406591963951,122,7,"female","corn",1,37
39.0159130554272,122,8,"female","corn",1,37
42.576543304976,122,9,"female","corn",1,37
46.8375366180772,122,10,"female","corn",1,37
50.8580883118896,122,11,"female","corn",1,37
55.0910414924461,122,12,"female","corn",1,37
59.2398221116233,122,13,"female","corn",1,37
64.0315736090666,122,14,"female","corn",1,37
67.977647996348,122,15,"female","corn",1,36
73.1473198959568,122,16,"female","corn",1,37
78.7354400056963,122,17,"female","corn",1,37
84.2957665381252,122,18,"female","corn",1,37
90.036212445341,122,19,"female","corn",1,37
96.2264532507786,122,20,"female","corn",1,37
101.703846428072,122,21,"female","corn",1,38
108.825574627245,122,22,"female","corn",1,37
115.115286716935,122,23,"female","corn",1,36
123.027085085046,122,24,"female","corn",1,37
130.385467190485,122,25,"female","corn",1,38
139.501168998975,122,26,"female","corn",1,37
149.792566230468,122,27,"female","corn",1,37
160.321667180491,122,28,"female","corn",1,37
172.225764110294,122,29,"female","corn",1,37
185.527485235153,122,30,"female","corn",1,37
18.8230719067375,123,1,"male","wheat",1,37
21.2867864922496,123,2,"male","wheat",1,38
24.0923566074385,123,3,"male","wheat",1,38
28.1744184435411,123,4,"male","wheat",1,37
32.0914310307374,123,5,"male","wheat",1,37
35.8894612080287,123,6,"male","wheat",1,37
39.8009351990926,123,7,"male","wheat",1,37
44.2408136144398,123,8,"male","wheat",1,37
48.5771213118855,123,9,"male","wheat",1,37
52.8778224837325,123,10,"male","wheat",1,37
57.187380913838,123,11,"male","wheat",1,37
62.0705563322065,123,12,"male","wheat",1,37
66.8370422727748,123,13,"male","wheat",1,37
72.1478376885941,123,14,"male","wheat",1,37
76.6178844320581,123,15,"male","wheat",1,36
81.8604219090681,123,16,"male","wheat",1,37
87.7862717094865,123,17,"male","wheat",1,37
94.0013353656148,123,18,"male","wheat",1,37
100.41444729954,123,19,"male","wheat",1,37
107.306447781874,123,20,"male","wheat",1,37
113.443948393281,123,21,"male","wheat",1,38
121.247474857,123,22,"male","wheat",1,37
128.070258833706,123,23,"male","wheat",1,36
137.276951500074,123,24,"male","wheat",1,37
145.650724818246,123,25,"male","wheat",1,38
155.586151596011,123,26,"male","wheat",1,37
166.159115801552,123,27,"male","wheat",1,37
177.760027437579,123,28,"male","wheat",1,37
190.412871603927,123,29,"male","wheat",1,37
204.111448726441,123,30,"male","wheat",1,37
16.6336274235286,124,1,"male","corn",1,37
18.7818900482566,124,2,"male","corn",1,38
21.4465569901069,124,3,"male","corn",1,38
24.9545410980026,124,4,"male","corn",1,37
28.1524326696072,124,5,"male","corn",1,37
31.6571996712606,124,6,"male","corn",1,37
35.6538747176454,124,7,"male","corn",1,37
39.4423952112895,124,8,"male","corn",1,37
43.2461019970744,124,9,"male","corn",1,37
47.4857415114972,124,10,"male","corn",1,37
51.631220827255,124,11,"male","corn",1,37
56.0436807958828,124,12,"male","corn",1,37
60.4219902866077,124,13,"male","corn",1,37
65.4061102627002,124,14,"male","corn",1,37
69.6468956741426,124,15,"male","corn",1,36
75.06811264574,124,16,"male","corn",1,37
80.594061125537,124,17,"male","corn",1,37
86.547628336715,124,18,"male","corn",1,37
92.7107290340332,124,19,"male","corn",1,37
99.1990934131269,124,20,"male","corn",1,37
105.270429324219,124,21,"male","corn",1,38
112.292662089354,124,22,"male","corn",1,37
118.963322112918,124,23,"male","corn",1,36
127.304480153444,124,24,"male","corn",1,37
134.922023677488,124,25,"male","corn",1,38
144.459207704552,124,26,"male","corn",1,37
154.628739608587,124,27,"male","corn",1,37
165.392487195877,124,28,"male","corn",1,37
177.465972230736,124,29,"male","corn",1,37
190.472221816881,124,30,"male","corn",1,37
19.8492442321045,125,1,"female","wheat",1,37
22.5312178422586,125,2,"female","wheat",1,38
25.332053030044,125,3,"female","wheat",1,38
28.8870251823177,125,4,"female","wheat",1,37
32.8677178641452,125,5,"female","wheat",1,37
36.6146133644462,125,6,"female","wheat",1,37
40.7191377559559,125,7,"female","wheat",1,37
44.6881908774875,125,8,"female","wheat",1,37
49.0757765059172,125,9,"female","wheat",1,37
53.1326757243665,125,10,"female","wheat",1,37
57.6025745830169,125,11,"female","wheat",1,37
62.280436807706,125,12,"female","wheat",1,37
67.4173137409883,125,13,"female","wheat",1,37
72.8433869584336,125,14,"female","wheat",1,37
76.90839494739,125,15,"female","wheat",1,36
82.3350100059519,125,16,"female","wheat",1,37
87.7336790168639,125,17,"female","wheat",1,37
94.0541199974206,125,18,"female","wheat",1,37
100.248618236216,125,19,"female","wheat",1,37
106.789436168645,125,20,"female","wheat",1,37
113.012031055042,125,21,"female","wheat",1,38
120.661479965615,125,22,"female","wheat",1,37
127.831962009825,125,23,"female","wheat",1,36
136.079910344268,125,24,"female","wheat",1,37
144.144194568279,125,25,"female","wheat",1,38
153.833850391289,125,26,"female","wheat",1,37
164.852560220143,125,27,"female","wheat",1,37
176.558031104095,125,28,"female","wheat",1,37
189.185297302795,125,29,"female","wheat",1,37
202.923363071832,125,30,"female","wheat",1,37
21.9479215521933,126,1,"male","wheat",1,37
24.5801029352707,126,2,"male","wheat",1,38
27.5845070455974,126,3,"male","wheat",1,38
31.4022195072426,126,4,"male","wheat",1,37
35.2397143510846,126,5,"male","wheat",1,37
39.3641811377573,126,6,"male","wheat",1,37
43.3879711828334,126,7,"male","wheat",1,37
47.6942521360352,126,8,"male","wheat",1,37
52.0789406730499,126,9,"male","wheat",1,37
56.689332236894,126,10,"male","wheat",1,37
61.2975016704562,126,11,"male","wheat",1,37
66.3087904623859,126,12,"male","wheat",1,37
71.1319179150842,126,13,"male","wheat",1,37
76.4753350637649,126,14,"male","wheat",1,37
80.7046949332805,126,15,"male","wheat",1,36
86.4022378541126,126,16,"male","wheat",1,37
92.3644890716641,126,17,"male","wheat",1,37
98.5107914868107,126,18,"male","wheat",1,37
104.577571652997,126,19,"male","wheat",1,37
111.14622397236,126,20,"male","wheat",1,37
117.000007403068,126,21,"male","wheat",1,38
124.531473905948,126,22,"male","wheat",1,37
131.808244031605,126,23,"male","wheat",1,36
140.168992234451,126,24,"male","wheat",1,37
148.370810182608,126,25,"male","wheat",1,38
158.32662250585,126,26,"male","wheat",1,37
168.568118301079,126,27,"male","wheat",1,37
179.989257037374,126,28,"male","wheat",1,37
192.631411232944,126,29,"male","wheat",1,37
206.689029322655,126,30,"male","wheat",1,37
14.940826862542,127,1,"female","wheat",2,37
18.1065138227075,127,2,"female","wheat",2,37
21.5601343309994,127,3,"female","wheat",2,37
24.423351766869,127,4,"female","wheat",2,38
26.7680520875043,127,5,"female","wheat",2,38
29.0542862847384,127,6,"female","wheat",2,40
31.3956060305566,127,7,"female","wheat",2,35
35.4591330354955,127,8,"female","wheat",2,37
38.7058657842203,127,9,"female","wheat",2,38
41.2647458148031,127,10,"female","wheat",2,39
44.6064961955408,127,11,"female","wheat",2,38
48.156406823925,127,12,"female","wheat",2,36
51.7235645827312,127,13,"female","wheat",2,35
56.6980928521353,127,14,"female","wheat",2,37
60.5127122160183,127,15,"female","wheat",2,39
64.1719969860301,127,16,"female","wheat",2,34
68.9339551252839,127,17,"female","wheat",2,36
73.2154973988465,127,18,"female","wheat",2,39
79.5329244880948,127,19,"female","wheat",2,37
84.8711185864513,127,20,"female","wheat",2,38
90.1840687734656,127,21,"female","wheat",2,34
97.1756636968445,127,22,"female","wheat",2,37
103.834799335589,127,23,"female","wheat",2,36
111.05140848172,127,24,"female","wheat",2,36
118.77875364954,127,25,"female","wheat",2,38
127.277008399606,127,26,"female","wheat",2,38
136.503897954176,127,27,"female","wheat",2,38
145.639979054702,127,28,"female","wheat",2,40
156.16869713632,127,29,"female","wheat",2,36
167.709087608909,127,30,"female","wheat",2,38
20.7460889605508,128,1,"female","corn",2,37
23.9637244703071,128,2,"female","corn",2,37
27.1569863725982,128,3,"female","corn",2,37
29.6432971680035,128,4,"female","corn",2,38
