"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44"
"487","4858000","-389678.04108197615","-5188.675821607933","-384489.3652603682","296.5955152984924","283.89672123271754","236.96471384846274","271.0441432807895","221.68859475736372","139.20531219939835","139.3107873534708","122.44841277452493","0.019438151404561708","0.0073030053569682505","1.43024753834111","0.5168992374073174","0.060175727935420385","0.16203091793089122","0.2608941167263712","9.917224589845858","0.08760611039467595","0.40466722031406277","0.06004973781804641","0.4476769314732149","2.9821499385731145","0.23301234598214948","0.2588976554591029","0.23779915068851448","0.27029084787023383","1.7721840311011945","0.1279744436840963","0.19902771988299905","0.0943566955439243","0.5786411408889811","0.0010297661107082092","0.7348701740897617","8.564998761386671E-4","0.778484398297286","0.0806302105001459","-69062.63636545748","-62302.66998928277","-20826.654457485532","-232297.4044481425","-5161.577855476762"
"488","4868000","-389734.8178796506","-5191.259531777944","-384543.5583478727","302.10767476280984","283.87590113643336","237.27810379783986","271.4026038674406","221.98178177394598","139.38941364232926","139.49502828912475","122.61035292695308","0.019225571064501422","0.009568280324663182","1.4291101454641835","0.5160661561414668","0.060175727935420385","0.16286399919674183","0.2608941167263712","10.372728749620292","0.08693898013826334","0.40382822961807363","0.060431587729732","0.4488012025139311","2.978375821363804","0.22779162425491015","0.26586941834582517","0.23779915068851448","0.26853980671075095","1.7721840311011945","0.1279744436840963","0.19830681958600302","0.09507759584092032","0.5786411408889811","0.0010206519365491566","0.7200811341909759","8.557821570277345E-4","0.7569776873149493","0.07696077449417514","-69038.53548546239","-62422.75224704736","-20834.165975288997","-232248.10464007396","-5162.77038199992"
"489","4878000","-389706.4774196461","-5181.650032720045","-384524.82738692604","293.7789267173606","286.82165412658844","235.65602795446577","269.54724679691486","220.46427434228076","138.43652251132153","138.54141515737385","121.77216647634054","0.019420171503047423","0.0010098519006547467","1.4033053389608354","0.5160661561414668","0.060175727935420385","0.16286399919674183","0.2608941167263712","9.96419170585094","0.08523676557256199","0.405530444183775","0.060431587729732","0.4488012025139311","2.978375821363804","0.24747452638250939","0.24368136596921394","0.23779915068851448","0.27104495695976294","1.7721840311011945","0.13322645229117605","0.19287780677070385","0.0943972350379876","0.5794985059001333","0.0010319826978249613","0.7264609108929042","8.596341653722908E-4","0.7709060168636305","0.08358883601791052","-69011.01750871178","-62355.42026916199","-20797.165810604205","-232361.22379844807","-5153.941556517136"
"490","4888000","-389704.78318913706","-5185.552129552424","-384519.23105958465","292.13112346239484","286.0018157237372","235.502357541792","269.1511461408408","220.82706815387675","138.6182045168056","138.76939752875256","121.97255353929683","0.01921595352894247","0.024363904089704524","1.4588207594337694","0.5160661561414668","0.060175727935420385","0.1541393479982088","0.26961876792490425","9.96419170585094","0.08523676557256199","0.405530444183775","0.060431587729732","0.4488012025139311","2.9314781308255586","0.24953708105832215","0.2576198627288223","0.23833398304697212","0.25450907316588417","1.8167013198818935","0.13322645229117605","0.19287780677070385","0.0943972350379876","0.5794985059001333","0.0010251219181143514","0.7274174762636526","8.571173690272393E-4","0.7742730319921262","0.07315354711513727","-69042.16452954608","-62230.36648312329","-20754.500318543975","-232492.19972837128","-5157.4549918493"
"491","4898000","-389737.71206715144","-5188.725690467593","-384548.9863766838","293.35832657673495","286.16021362985555","235.63278706450726","269.300211551038","220.9493699830497","138.6949761739707","138.84625292194724","122.0401062470852","0.018003186033691665","0.018510070267658135","1.4238616301717884","0.5176710284853233","0.06067680739187512","0.1516242016613723","0.27002796246142946","9.905862613256751","0.08490060919040429","0.405530444183775","0.06321506418273307","0.4463538824430877","2.836623166559734","0.24953708105832215","0.2525282558228614","0.23709749207484523","0.2608371710439719","1.7705627594111384","0.1303651596740028","0.195365775351435","0.0947705590744297","0.5794985059001333","0.001020656089853703","0.7240132635498714","8.511777232860162E-4","0.7732786406179005","0.07727369963219974","-69021.11226774311","-62309.74111123495","-20787.525986936045","-232430.60701076972","-5161.076525198421"
"492","4908000","-389728.9643501204","-5189.854992807129","-384539.1093573133","295.21750235141246","286.34547830848885","235.78533948266923","268.7358320614002","221.09241612319937","138.78476950988917","138.93614419684093","122.11911695502903","0.019269786172162","0.0017401914710635364","1.4238616301717884","0.5176710284853233","0.06053363314679024","0.15691002979928462","0.264885308568602","9.905862613256751","0.08490060919040429","0.405530444183775","0.06321506418273307","0.4463538824430877","3.020146648384484","0.23338380460882346","0.2607981294906152","0.23902632807720936","0.2667917378233527","1.7705627594111384","0.1301078576094482","0.1956230774159896","0.0947705590744297","0.5794985059001333","0.001021102933219899","0.7258508479499696","8.515825290167891E-4","0.7705519704987694","0.06466564431097212","-69014.24035420308","-62223.14704378332","-20798.416185805825","-232503.30577352108","-5161.394794285766"
"493","4918000","-389693.1143166948","-5190.749575238336","-384502.36474145646","298.08436374083357","286.3532653371154","236.35842088980576","269.38900035898666","221.62978605984213","139.12208891733974","139.27383152376774","122.41593013067602","0.019601399163296007","6.314500955790503E-4","1.4238616301717884","0.5192877473181535","0.05827780706035754","0.15691002979928462","0.2655244158222045","9.912725073846554","0.08490060919040429","0.4067047101679473","0.059233875264873184","0.4491608053767753","3.0715079902849145","0.24608511362832608","0.2607981294906152","0.22617329698879368","0.26694345989226576","1.787689039934111","0.1301078576094482","0.1956230774159896","0.0947705590744297","0.5794985059001333","0.0010178095938349688","0.7386598390540711","8.468255948469258E-4","0.7811749245085551","0.06812151436344129","-69038.38282294026","-62225.91708895647","-20786.498131841563","-232451.56669771817","-5162.749869150659"
"494","4928000","-389651.90174364555","-5189.293605499726","-384462.60813814576","286.05749286087575","285.2498996910828","235.44769350049756","268.351000781558","220.7758104930257","141.71491180192893","138.73718682752593","121.9442416668678","0.018990293109887733","0.008405832700066281","1.4677413457514639","0.5192877473181535","0.05827780706035754","0.15691002979928462","0.2655244158222045","10.043581324619526","0.08490060919040429","0.4067047101679473","0.059233875264873184","0.4491608053767753","3.281223330901011","0.2306407080163919","0.2607981294906152","0.2263762641195042","0.2821848983734894","1.7346005184916973","0.1301078576094482","0.19760870725527158","0.09278492923514775","0.5794985059001333","0.001027974348706419","0.734358795005461","8.585622658491519E-4","0.7767616107237008","0.051071044283694536","-69001.96311524505","-62309.05653642016","-20818.739056219096","-232332.8494302615","-5156.921242616519"
"495","4938000","-389708.3954490613","-5189.707358827989","-384518.68809023337","297.3492561365631","285.4793616930217","235.6370933886695","268.56686889554635","220.95340795935368","141.8289107460195","138.8487904167552","122.0423365999357","0.018602850292990518","0.04036040822580716","1.4214162437941444","0.5138902981423044","0.06367525623620675","0.15691002979928462","0.2655244158222045","10.043581324619526","0.08558226662022807","0.4067047101679473","0.059233875264873184","0.4484791479469515","2.977858831396244","0.2396942223707038","0.27385122359889136","0.22306510029294788","0.26338945373745765","1.7467132916740677","0.13002479234388292","0.19580204470942061","0.094674657046564","0.5794985059001333","0.0010222191089323974","0.7314987895392732","8.533615212446626E-4","0.7726670317172114","0.042978276357268086","-69056.78298576688","-62263.7376559106","-20851.639511919573","-232346.52793663624","-5160.824966114976"
"496","4948000","-389669.73480159894","-5187.852655209881","-384481.8821463891","293.93527733447553","285.8189849804202","235.91742133887612","268.8863720720974","221.3584306862577","141.9976388832482","139.01397322497291","122.18752544760602","0.019268050032196386","0.0067438587003311925","1.4434762288372607","0.5164909931391346","0.06231379379302044","0.15691002979928462","0.2642851832685606","10.081334592941305","0.08618353465401367","0.40686029047407224","0.059233875264873184","0.44772229960704096","2.9818057651165772","0.2396942223707038","0.2560250565884957","0.2408912673033435","0.26338945373745765","1.7467132916740677","0.12846481804434673","0.19829995097896524","0.09620079796791661","0.5770344330087722","0.001027304094624422","0.7382304883859806","8.573046773170753E-4","0.7782782353012384","0.0378709784219785","-69024.17026749317","-62293.58653305116","-20860.220079374696","-232303.90526647004","-5157.990001128402"
"497","4958000","-389689.72630876844","-5192.296828128646","-384497.4294806398","288.2683332794825","285.9550163456726","236.88495715219446","269.981097690002","222.36685820873873","139.23580567299206","139.3858142552622","122.74416683317794","0.018933625744758563","0.013803635227836432","1.4434762288372607","0.5145364771080309","0.06308929627537323","0.15808904334803559","0.2642851832685606","9.520995939252394","0.08618353465401367","0.40686029047407224","0.059233875264873184","0.44772229960704096","2.9818057651165772","0.24257893777524372","0.2616053625784272","0.23242624590887212","0.26338945373745765","1.7467132916740677","0.12817773890918074","0.19858703011413123","0.09620079796791661","0.5770344330087722","0.0010136371390538745","0.7237889627270142","8.539553791937174E-4","0.7643809511226572","0.04839502906447397","-69018.86372667542","-62227.93897358458","-20750.39614033697","-232500.23064004284","-5161.284806095701"
"498","4968000","-389697.82630484056","-5184.777880338805","-384513.0484245018","297.3231181633148","284.6793872760058","235.8282268266637","268.7767273632454","221.374892297154","140.37723179498624","138.76402206278587","121.33161583375431","0.01928864389411985","0.008583776774395797","1.4434762288372607","0.5145364771080309","0.05919396868327446","0.15808904334803559","0.26818051086065936","10.286741385634445","0.08618353465401367","0.40686029047407224","0.05800364747326486","0.44895252739864927","2.930329846148805","0.24465205288911226","0.257432473466045","0.2378895819848607","0.2600258916599828","1.7768530015043347","0.13054854025963722","0.19994425911325564","0.09484356896879222","0.5746636316583157","0.0010113529585466634","0.7188187171797457","8.530329779113163E-4","0.7547096923128679","0.06299395074324386","-68985.9906780737","-62219.92725882452","-20763.858214391425","-232543.27227321215","-5158.097001543458"
"499","4978000","-389676.66381425306","-5177.123818687964","-384499.5399955651","292.842997742251","284.6781826259768","235.82722889533102","270.8082762799099","221.37395552658887","140.09162803672143","138.7634348685923","121.33110240657588","0.01977172912312659","0.002351373062849626","1.437331483442434","0.5140025879887349","0.05919396868327446","0.16133902394329233","0.26546441938469867","9.66117031333208","0.08376194315642321","0.40686029047407224","0.0602278563111006","0.449149910058404","3.0639731809149557","0.24465205288911226","0.25178227798586367","0.2378895819848607","0.2656760871401641","1.738554218719099","0.13054854025963722","0.19994425911325564","0.09484356896879222","0.5746636316583157","0.001032552097122703","0.7300168711219537","8.652640760400652E-4","0.7666599096689751","0.0724522572847797","-68983.1383014397","-62298.18328920288","-20802.17974417497","-232416.03866074755","-5151.326449358129"
"500","4988000","-389702.0786958992","-5174.2073289883065","-384527.8713669109","297.15264576798376","284.7948541551496","235.22974178642758","270.1221618951563","220.81308693947238","139.73669471452058","138.41186662980354","123.53708802472069","0.01928301691276262","0.02606271802184939","1.437331483442434","0.517366092659894","0.05919396868327446","0.16133902394329233","0.2621009147135396","10.110556785088878","0.08676879674915741","0.40686029047407224","0.0602278563111006","0.44614305646566976","2.9876161521290574","0.24465205288911226","0.25688803880390737","0.2331903217900234","0.2652695865169577","1.7343800738153152","0.1344847053733308","0.19994425911325564","0.09484356896879222","0.5707274665446221","0.001031813398546448","0.7311731313807059","8.693296491955062E-4","0.7798006260051827","0.06930238768332281","-68973.91079022127","-62320.86337972453","-20850.08575175924","-232383.0114452059","-5146.8819395112905"
"501","4998000","-389733.0705084807","-5176.428196382992","-384556.64231209777","291.4665757905485","284.7745270015467","234.45266498807112","269.22981867725986","220.08363527519296","139.2750773079927","137.95462576664386","123.12898569840988","0.020237079666337216","0.007352898997763277","1.4415937773857128","0.502858407202587","0.058674267715001366","0.1617518697237353","0.27671545535867664","10.0207971572979","0.08676879674915741","0.41142101962142175","0.05830030792550928","0.4435098757039116","2.926404010550651","0.24788492200355647","0.2567788393489229","0.23329952124500788","0.2620367174025135","1.7889898071849766","0.13575755168665504","0.1967900994949906","0.09360159113472905","0.573850757683626","0.0010342495322635716","0.7247816385579607","8.753873654505896E-4","0.7658237593080036","0.060188902527627514","-69014.58124368633","-62362.52642038913","-20822.624827193948","-232356.90982082835","-5146.888902141664"
"502","5009000","-389711.0636440711","-5177.889588508934","-384533.1740555621","293.3019677933153","286.6563925569082","236.00199034118236","270.8677017443339","221.53800627137738","140.19544393441072","138.86626649928436","123.94265467186828","0.019898431971374628","0.0016745877319778253","1.4011548035340535","0.5009591912591277","0.06057348365846063","0.1617518697237353","0.27671545535867664","10.0207971572979","0.08676879674915741","0.40904712747393196","0.05830030792550928","0.4458837678514014","2.83113354016652","0.24579990488024728","0.25264002520466755","0.24107174006866178","0.2604883298464242","1.7762840414268062","0.13331846715329929","0.19776791745933578","0.0960406756680848","0.5728729397192809","0.0010394216606230999","0.7304333220991461","8.713841753496235E-4","0.7737967535504624","0.06524297898318303","-69000.85521323532","-62359.58275773677","-20884.350730857477","-232288.38535373256","-5147.437845166858"
"503","5019000","-389665.14632919454","-5174.078194318554","-384491.0681348761","297.5750151651431","284.99173073042243","235.2222447139944","269.9727605377946","220.80604934425006","139.73224112751274","138.4074552667596","123.53315073987704","0.017953316623608297","0.00745693316436848","1.4373309215550643","0.5009591912591277","0.06060358828799505","0.16172176509420086","0.27671545535867664","10.0207971572979","0.08676879674915741","0.40904712747393196","0.05830030792550928","0.4458837678514014","3.077805021832638","0.24579990488024728","0.25847313825200724","0.2267512995417565","0.2689756573259898","1.770757432846568","0.13206175668024392","0.20144748885227526","0.0960406756680848","0.5704500787993968","0.0010448994878392013","0.7424610854940554","8.742892066687407E-4","0.7911188659523319","0.08726472416287939","-69090.30615775508","-62179.01788595764","-20865.674593815005","-232356.06949734833","-5146.673609685393"
"504","5029000","-389658.14329632255","-5171.217822371691","-384486.9254739509","300.02786890084184","285.1341989099786","235.3398329854493","269.49226414649746","220.91643091849605","139.80209367364714","137.97068233777503","123.59490531449457","0.020434177932762896","0.002490853506483249","1.4373309215550643","0.4998697959810465","0.06354097306437437","0.16180199702594034","0.2747872339286391","10.0207971572979","0.08461851631977395","0.4099077839989819","0.05830030792550928","0.4471733917557349","3.0306874802082437","0.23943929619821006","0.2648337469340445","0.2253149508055456","0.2704120060622007","1.770757432846568","0.13206175668024392","0.20144748885227526","0.0960406756680848","0.5704500787993968","0.00104637656114249","0.730990396611922","8.781753976605281E-4","0.762470855103382","0.10074601947888573","-69061.5356276187","-62363.82644318249","-20894.305867942112","-232167.2575352076","-5143.791075588016"
"505","5039000","-389646.1656987987","-5171.539379247001","-384474.6263195517","301.20322899224726","285.0462755576954","235.1893498600875","269.3199429645918","220.77517053538674","139.71270015398133","137.88245987571634","123.51587514185198","0.019045511273464117","0.0012126569835407752","1.3949219539206343","0.51542266599335","0.06354097306437437","0.16180199702594034","0.25923436391633564","10.386090059204742","0.08362909355978171","0.4099077839989819","0.05928973068550152","0.4471733917557349","3.0709612197498735","0.23587160030444435","0.27500107431936516","0.22256400239345078","0.26656332298274055","1.7671602822548804","0.13504228115264347","0.20300479143034744","0.09150284861761307","0.5704500787993968","0.0010384322162922796","0.7231699972099264","8.689270515091155E-4","0.7576209673972764","0.09473030432932145","-69047.95176136878","-62366.79646294423","-20870.46978852972","-232189.40830670903","-5143.869918392682"
"506","5049000","-389671.37288533314","-5173.151786179944","-384498.2210991533","288.41584931015154","284.1478334933297","234.54553447671046","268.5826973264111","220.170813020291","139.3302458223298","137.5565998442696","123.17775855385624","0.019616281312376322","0.023191784114062954","1.4219432753923418","0.5140729486414266","0.06354097306437437","0.16180199702594034","0.26058408126825905","9.887493980884033","0.08362909355978171","0.40605262447863427","0.05928973068550152","0.45102855127608255","3.056767731743666","0.23072539600244057","0.27031893348798547","0.22771659156448074","0.271239078945094","1.7777925007389481","0.13640221149642656","0.20300479143034744","0.09405466305113525","0.5665383340220915","0.0010403093720593884","0.7169749514499126","8.780787062407908E-4","0.7474911772356058","0.08369606736822373","-69071.30151924308","-62406.48143761183","-20863.62209431656","-232156.8160479818","-5141.423884733489"
"507","5059000","-389707.3096064107","-5175.44747013381","-384531.8621362769","289.33416363037844","285.1044764601119","235.6805478436539","269.8824234212836","221.23626419737852","139.60969586441811","138.22226410380392","121.6500689375091","0.01978558533864076","0.00569036838799162","1.4219432753923418","0.5032796368660957","0.058033608018931974","0.1642433096575003","0.27444344545747246","9.838747784805403","0.08682941422159117","0.4087315169214348","0.06022484768346642","0.4442142211735077","3.349010955049323","0.23072539600244057","0.27289910262264855","0.22771659156448074","0.26865890981043095","1.7777925007389481","0.13640221149642656","0.20300479143034744","0.09405466305113525","0.5665383340220915","0.0010285374547876023","0.720108357990553","8.674801078040678E-4","0.7479240605700948","0.080689538772886","-69060.08420986916","-62338.7322769125","-20854.265465167337","-232278.7801843279","-5148.811169401622"
"508","5069000","-389651.3939028155","-5181.016923856286","-384470.3769789592","299.1353690338241","287.31682275916563","235.95086338372673","270.1919670544379","221.45034433454333","137.10383460426337","138.3807991475874","119.72539948969246","0.019258781205892875","0.02284621516341996","1.4860497688166774","0.5113660408701081","0.058033608018931974","0.15851149636065595","0.2720888547503044","9.838747784805403","0.08682941422159117","0.4087315169214348","0.06022484768346642","0.4442142211735077","3.1007851308762318","0.24112210263970024","0.25709089613708547","0.22740202781961436","0.27438497340360074","1.7595313103232986","0.13640221149642656","0.20300479143034744","0.0931016468598217","0.5674913502134051","0.001028739264865677","0.7223679180367403","8.663563045319277E-4","0.7589258120084502","0.07918701275901753","-69037.40901418006","-62347.30928931057","-20817.23838211025","-232268.42029335833","-5148.452103248517"
"509","5079000","-389669.51465084637","-5181.29701733715","-384488.21763350925","293.3720390466442","286.3735991373303","235.64219162240562","269.304962098346","220.72335176294922","136.6537406132431","137.66104449060154","119.3323566325152","0.020428616459822156","0.005359083495984985","1.521563374731114","0.518138172831577","0.058033608018931974","0.15683842229800243","0.266989796851489","9.838747784805403","0.08707105836908886","0.40848987277393706","0.06022484768346642","0.4442142211735077","3.1007851308762318","0.23703522461005486","0.26068905765291295","0.22789074433343226","0.27438497340360074","1.7552375291294893","0.13640221149642656","0.202749291943284","0.0931016468598217","0.5677468497004685","0.0010413664193560962","0.7417900571097179","8.70365351075105E-4","0.7771290070284396","0.06958113068049515","-69069.01289796345","-62347.23907828111","-20799.543476739665","-232272.42218052503","-5147.883732820375"
"510","5089000","-389649.64892663364","-5179.347153354516","-384470.3017732791","293.8591633523713","286.660357097161","237.83514189242445","269.5746285122062","220.94437136192485","136.79057776575826","137.79889029896236","119.45184915288996","0.01992415041885459","5.567086559161088E-4","1.474709143452834","0.504819439638968","0.058033608018931974","0.15626674499842316","0.2808802073436772","9.841478719724618","0.08765146967040406","0.40848987277393706","0.06022484768346642","0.4436338098721925","3.0222604439078324","0.23703522461005486","0.26068905765291295","0.22789074433343226","0.27438497340360074","1.7552375291294893","0.13612265981141522","0.2041614309979838","0.0931016468598217","0.56661426233078","0.0010245193361606666","0.7325893778972272","8.608037429644015E-4","0.7571219511670735","0.08895432359819679","-69042.15516051352","-62353.66741693991","-20797.376028216764","-232277.1031676089","-5147.389980046109"
"511","5099000","-389619.82092471846","-5179.590408545496","-384440.23051617295","295.2363067442225","286.6327505011905","237.8122373696775","271.6689391316062","220.92309349129832","138.18716557496697","137.37297972908","119.44034543828198","0.01900123621230124","0.009953567509756891","1.4671361772956453","0.5133664875291091","0.06305138804416148","0.1565714865822826","0.2670106378444472","9.841478719724618","0.08765146967040406","0.40848987277393706","0.06022484768346642","0.4436338098721925","3.2048545320845103","0.22777406078722195","0.2699502214757459","0.22789074433343226","0.27438497340360074","1.7552375291294893","0.13528070675820983","0.2002123150242342","0.0931016468598217","0.571405331357735","0.0010303722329328086","0.7347161672157532","8.660270152384257E-4","0.7589610603944417","0.08096444329350265","-69062.56073097097","-62364.10601978036","-20819.1411847162","-232194.42258070543","-5151.021780126639"
"512","5109000","-389621.8017154097","-5171.060826760784","-384450.7408886489","298.7034824834455","284.8360862559476","236.88560080822307","268.9050019637498","218.8297864887154","139.60981526471838","136.51190184977216","122.29217348528586","0.01991540105968546","0.02670399509748175","1.4381854008304384","0.5057572560579487","0.06305138804416148","0.1568194872698641","0.2743718686280259","9.938292483611734","0.08751880354255642","0.40310410827752163","0.06022484768346642","0.4491522404964555","3.2048545320845103","0.22777406078722195","0.2699502214757459","0.22789074433343226","0.27438497340360074","1.7521033478527734","0.13328867898135058","0.2002123150242342","0.0931016468598217","0.5733973591345942","0.001032061381784747","0.7321826413023484","8.679207254480799E-4","0.7625203294727962","0.08677767771850264","-69081.66954816518","-62259.58567884414","-20814.36034571234","-232295.1253159272","-5146.272231365805"
"513","5119000","-389611.51535743265","-5168.592886743476","-384442.9224706892","292.45920593548175","286.9895717390562","237.16533700413734","269.2225495987898","219.08820072671136","139.77467931091283","136.673107596302","122.43658727525086","0.01972111877300238","0.0024273303675188505","1.4512952324384036","0.5037565922638744","0.060972757018248856","0.16089878208985117","0.2743718686280259","9.938292483611734","0.08524464530367346","0.40537826651640463","0.06022484768346642","0.4491522404964555","3.0417996687627933","0.23379100103254957","0.2699502214757459","0.22487059877397722","0.27138817871772813","1.7521033478527734","0.1328781488309405","0.20062284517464427","0.0931016468598217","0.5733973591345942","0.0010303599814143044","0.7219155327915168","8.690229897632205E-4","0.756976846959394","0.09415207662481838","-69029.56128127691","-62333.23764902809","-20858.734271179328","-232221.3892692049","-5141.830386865232"
"514","5129000","-389641.6086371144","-5165.807546713237","-384475.80109040125","295.1505671475197","286.1422541383822","236.81491514271926","268.824761843809","218.76448860215223","139.56815628388904","136.471167273257","122.25568201582026","0.01860477164768998","0.0020558472922258216","1.4512952324384036","0.5037565922638744","0.060972757018248856","0.16089878208985117","0.2743718686280259","9.62316354736367","0.08524464530367346","0.40537826651640463","0.05787989267558568","0.45149719550433626","3.2128880722068827","0.23265871628199444","0.2699502214757459","0.22600288352453235","0.27138817871772813","1.7535388495564563","0.13365021323902812","0.19985078076655666","0.0931016468598217","0.5733973591345942","0.0010430834282943225","0.7318394564164135","8.786101769636435E-4","0.7665034999805336","0.09522050914837263","-69018.83968285112","-62396.55988665852","-20853.29293190711","-232207.10858898447","-5139.892746115214"
"515","5139000","-389642.6810850811","-5169.2323766257605","-384473.4487084553","293.07331300574594","285.961047253771","236.86795913141228","268.88497569317343","218.81348948984066","139.59941804668534","136.50173534389324","122.28306597096764","0.019764221139054045","0.0113684283321961","1.4578920784376956","0.5037565922638744","0.060972757018248856","0.16028364419721317","0.2749870065206639","9.780346126920142","0.08524464530367346","0.40537826651640463","0.059165961940527555","0.4502111262393944","3.2000612173631606","0.23907739670815983","0.2699502214757459","0.22162653690955256","0.26934584490654256","1.7625958241261281","0.13365021323902812","0.19861747119478673","0.09433495643159164","0.5733973591345942","0.0010338745492664378","0.7283304802412837","8.663829018337569E-4","0.7663996699080639","0.10417700678734655","-69070.36347277896","-62270.80923160542","-20871.99895605026","-232260.27704802068","-5143.265794719392"
"516","5149000","-389636.2570692466","-5166.652478074753","-384469.60459117184","302.82889465972875","286.544442021506","237.35119812262613","270.5504777008254","219.25989520175213","139.88421757042963","136.78021522411174","122.53253806360115","0.020164447813644945","0.013444838648564664","1.4578920784376956","0.5090190038779785","0.05860348334416653","0.15739050625719145","0.2749870065206639","9.860286768739613","0.08782096698830909","0.40537826651640463","0.059165961940527555","0.4476348045547588","3.2000612173631606","0.23907739670815983","0.25573195571328344","0.235844802672015","0.26934584490654256","1.7725986548039778","0.13365021323902812","0.19861747119478673","0.09433495643159164","0.5733973591345942","0.0010314732497810368","0.7334297061717503","8.567167714742112E-4","0.77567362506355","0.1018463943626185","-69076.25683540982","-62127.5472649542","-20818.455754746916","-232447.34473606088","-5142.050295973706"
"517","5159000","-389623.0807682066","-5167.38007240498","-384455.70069580164","297.0387149674597","285.5787154813719","236.62181678961676","269.7190748276461","218.5861085265523","139.4543527208501","136.35988898814335","122.15599500564832","0.020623251194032223","6.389964017224878E-4","1.4578152418815875","0.5122780867489549","0.05860348334416653","0.1558038303076234","0.27331459959925547","9.850232013548444","0.08685727255633449","0.40537826651640463","0.059165961940527555","0.4485984989867334","2.8759879026732578","0.23907739670815983","0.25573195571328344","0.235844802672015","0.26934584490654256","1.7652627136946522","0.13365021323902812","0.19818761421136727","0.09408737659457517","0.5740747959550301","0.0010419543309275318","0.7211000556380212","8.696547596149688E-4","0.7569440395697705","0.11297853008789707","-69080.25183730425","-62226.606136187576","-20840.771119564335","-232308.0716027455","-5142.990748506348"
"518","5169000","-389602.86257490027","-5171.830835998894","-384431.03173890134","296.7523631364294","286.09246972678227","237.04749789378283","270.5606313302399","218.9793435092575","139.70523019128964","136.60519953852264","122.37575284345044","0.01966795877784036","0.018763963950945154","1.4545286760061988","0.5122780867489549","0.05860348334416653","0.1558038303076234","0.27331459959925547","9.84867432285823","0.08685727255633449","0.40537826651640463","0.059165961940527555","0.4485984989867334","3.12563906123181","0.23907739670815983","0.25573195571328344","0.235844802672015","0.26934584490654256","1.7780634310341985","0.13365021323902812","0.19818761421136727","0.09408737659457517","0.5740747959550301","0.0010441467057079289","0.7365099709635686","8.640311528202612E-4","0.7814783599287949","0.10459138815485741","-69105.48030479628","-62110.720806588884","-20823.872892468156","-232390.95773504802","-5147.8480962191625"
"519","5179000","-389616.64543982997","-5170.754830249816","-384445.89060958015","294.88341873266216","285.33661948211477","236.8987646484942","270.39087058143366","218.14409014629567","139.61757344546967","135.4848101978228","121.05810180126511","0.019953150146100655","0.014932746630063996","1.4713784635417173","0.5122780867489549","0.05860348334416653","0.1558038303076234","0.27331459959925547","10.161801567669372","0.08685727255633449","0.4049080277097463","0.059165961940527555","0.4490687377933917","3.029962166076837","0.23907739670815983","0.25764156182180803","0.2367749829361785","0.26650605853385445","1.765295070936015","0.13365021323902812","0.199219477951097","0.09408737659457517","0.5730429322153003","0.0010543652270806384","0.7375616911670099","8.714290913389388E-4","0.7769877155194167","0.08525370676541122","-69072.60977696511","-62253.39719151435","-20787.707713527663","-232332.17592757303","-5144.739959815961"
"520","5189000","-389602.5485421143","-5167.019985117926","-384435.5285569964","291.52561464373935","284.674790314122","236.73871582900966","270.208194493189","217.9967119860199","139.523247804547","137.17287013442024","120.976314940489","0.020542071563838877","0.019343749337076773","1.4514847772836479","0.5122780867489549","0.06360758149728972","0.1558038303076234","0.2683105014461323","10.161801567669372","0.08498523824814032","0.4096294227004267","0.059165961940527555","0.4462193771109055","2.9554459578831267","0.23907739670815983","0.25764156182180803","0.2367749829361785","0.26650605853385445","1.772294139564067","0.13421300071384137","0.19559078114939307","0.09565958027179051","0.5745366378649757","0.0010555242237229832","0.7375056511571313","8.67657699095506E-4","0.7751882887401741","0.08425968867085139","-69063.22542618628","-62262.547109503415","-20814.20154509061","-232295.5544762161","-5141.824469671832"
"521","5199000","-389615.57652960764","-5167.838030373455","-384447.7384992342","300.28164829741985","285.11071253904214","237.1012335904703","270.6219640342333","218.330530135528","139.7368996159489","137.38292281481986","121.16156585193536","0.020106593677070198","0.005802889474984331","1.453166344718175","0.50913239344421","0.06467462065505857","0.1578824844545995","0.2683105014461323","9.852962108354113","0.08498523824814032","0.4096294227004267","0.059165961940527555","0.4462193771109055","3.0019257025124153","0.2365983802248793","0.25586079182766475","0.2367749829361785","0.27076584501127826","1.772294139564067","0.13229704657129338","0.19559078114939307","0.09565958027179051","0.5764525920075236","0.0010490980736986538","0.7335674687794819","8.635836881350131E-4","0.7681931581934641","0.09215721720016952","-69041.2299267163","-62269.048563808494","-20834.129756467366","-232303.3302522421","-5144.673510294524"
